No,Player,DOB,Age,Date,Exercise,Volume,Year
12,Kieran Trippier,1990-09-19,28,2018-03-23,Lat Pull-Down,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-24,Lat Pull-Down,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-25,Lat Pull-Down,13,2018
12,Kieran Trippier,1990-09-19,28,2018-03-26,Lat Pull-Down,18,2018
12,Kieran Trippier,1990-09-19,28,2018-03-27,Lat Pull-Down,8,2018
12,Kieran Trippier,1990-09-19,28,2018-03-28,Lat Pull-Down,13,2018
13,Jack Butland,1993-03-10,25,2018-03-01,Lat Pull-Down,15,2018
13,Jack Butland,1993-03-10,25,2018-03-02,Lat Pull-Down,20,2018
13,Jack Butland,1993-03-10,25,2018-03-03,Lat Pull-Down,8,2018
13,Jack Butland,1993-03-10,25,2018-03-04,Lat Pull-Down,17,2018
13,Jack Butland,1993-03-10,25,2018-03-05,Lat Pull-Down,8,2018
13,Jack Butland,1993-03-10,25,2018-03-06,Lat Pull-Down,13,2018
13,Jack Butland,1993-03-10,25,2018-03-07,Lat Pull-Down,14,2018
13,Jack Butland,1993-03-10,25,2018-03-08,Lat Pull-Down,6,2018
13,Jack Butland,1993-03-10,25,2018-03-09,Lat Pull-Down,18,2018
13,Jack Butland,1993-03-10,25,2018-03-10,Lat Pull-Down,4,2018
13,Jack Butland,1993-03-10,25,2018-03-11,Lat Pull-Down,14,2018
13,Jack Butland,1993-03-10,25,2018-03-12,Lat Pull-Down,8,2018
13,Jack Butland,1993-03-10,25,2018-03-13,Lat Pull-Down,12,2018
13,Jack Butland,1993-03-10,25,2018-03-14,Lat Pull-Down,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-15,Lat Pull-Down,5,2018
13,Jack Butland,1993-03-10,25,2018-03-16,Lat Pull-Down,4,2018
13,Jack Butland,1993-03-10,25,2018-03-17,Lat Pull-Down,0,2018
13,Jack Butland,1993-03-10,25,2018-03-18,Lat Pull-Down,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-19,Lat Pull-Down,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-20,Lat Pull-Down,16,2018
13,Jack Butland,1993-03-10,25,2018-03-21,Lat Pull-Down,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-22,Lat Pull-Down,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-23,Lat Pull-Down,13,2018
13,Jack Butland,1993-03-10,25,2018-03-24,Lat Pull-Down,0,2018
13,Jack Butland,1993-03-10,25,2018-03-25,Lat Pull-Down,3,2018
13,Jack Butland,1993-03-10,25,2018-03-26,Lat Pull-Down,3,2018
13,Jack Butland,1993-03-10,25,2018-03-27,Lat Pull-Down,13,2018
13,Jack Butland,1993-03-10,25,2018-03-28,Lat Pull-Down,8,2018
14,Ben Chilwell,1996-12-21,21,2018-03-01,Lat Pull-Down,12,2018
14,Ben Chilwell,1996-12-21,21,2018-03-02,Lat Pull-Down,14,2018
14,Ben Chilwell,1996-12-21,21,2018-03-03,Lat Pull-Down,13,2018
14,Ben Chilwell,1996-12-21,21,2018-03-04,Lat Pull-Down,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-05,Lat Pull-Down,18,2018
14,Ben Chilwell,1996-12-21,21,2018-03-06,Lat Pull-Down,1,2018
14,Ben Chilwell,1996-12-21,21,2018-03-07,Lat Pull-Down,12,2018
14,Ben Chilwell,1996-12-21,21,2018-03-08,Lat Pull-Down,11,2018
14,Ben Chilwell,1996-12-21,21,2018-03-09,Lat Pull-Down,3,2018
14,Ben Chilwell,1996-12-21,21,2018-03-10,Lat Pull-Down,13,2018
14,Ben Chilwell,1996-12-21,21,2018-03-11,Lat Pull-Down,16,2018
14,Ben Chilwell,1996-12-21,21,2018-03-12,Lat Pull-Down,12,2018
14,Ben Chilwell,1996-12-21,21,2018-03-13,Lat Pull-Down,0,2018
14,Ben Chilwell,1996-12-21,21,2018-03-14,Lat Pull-Down,9,2018
14,Ben Chilwell,1996-12-21,21,2018-03-15,Lat Pull-Down,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-16,Lat Pull-Down,4,2018
14,Ben Chilwell,1996-12-21,21,2018-03-17,Lat Pull-Down,17,2018
14,Ben Chilwell,1996-12-21,21,2018-03-18,Lat Pull-Down,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-19,Lat Pull-Down,8,2018
14,Ben Chilwell,1996-12-21,21,2018-03-20,Lat Pull-Down,6,2018
14,Ben Chilwell,1996-12-21,21,2018-03-21,Lat Pull-Down,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-22,Lat Pull-Down,3,2018
14,Ben Chilwell,1996-12-21,21,2018-03-23,Lat Pull-Down,2,2018
14,Ben Chilwell,1996-12-21,21,2018-03-24,Lat Pull-Down,12,2018
14,Ben Chilwell,1996-12-21,21,2018-03-25,Lat Pull-Down,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-26,Lat Pull-Down,13,2018
14,Ben Chilwell,1996-12-21,21,2018-03-27,Lat Pull-Down,12,2018
14,Ben Chilwell,1996-12-21,21,2018-03-28,Lat Pull-Down,NA,2018
15,John Stones,1994-05-28,24,2018-03-01,Lat Pull-Down,NA,2018
15,John Stones,1994-05-28,24,2018-03-02,Lat Pull-Down,6,2018
15,John Stones,1994-05-28,24,2018-03-03,Lat Pull-Down,7,2018
15,John Stones,1994-05-28,24,2018-03-04,Lat Pull-Down,15,2018
15,John Stones,1994-05-28,24,2018-03-05,Lat Pull-Down,NA,2018
15,John Stones,1994-05-28,24,2018-03-06,Lat Pull-Down,0,2018
15,John Stones,1994-05-28,24,2018-03-07,Lat Pull-Down,19,2018
15,John Stones,1994-05-28,24,2018-03-08,Lat Pull-Down,13,2018
15,John Stones,1994-05-28,24,2018-03-09,Lat Pull-Down,16,2018
15,John Stones,1994-05-28,24,2018-03-10,Lat Pull-Down,8,2018
15,John Stones,1994-05-28,24,2018-03-11,Lat Pull-Down,NA,2018
15,John Stones,1994-05-28,24,2018-03-12,Lat Pull-Down,18,2018
15,John Stones,1994-05-28,24,2018-03-13,Lat Pull-Down,10,2018
15,John Stones,1994-05-28,24,2018-03-14,Lat Pull-Down,6,2018
15,John Stones,1994-05-28,24,2018-03-15,Lat Pull-Down,3,2018
15,John Stones,1994-05-28,24,2018-03-16,Lat Pull-Down,17,2018
15,John Stones,1994-05-28,24,2018-03-17,Lat Pull-Down,17,2018
15,John Stones,1994-05-28,24,2018-03-18,Lat Pull-Down,NA,2018
15,John Stones,1994-05-28,24,2018-03-19,Lat Pull-Down,15,2018
15,John Stones,1994-05-28,24,2018-03-20,Lat Pull-Down,NA,2018
15,John Stones,1994-05-28,24,2018-03-21,Lat Pull-Down,5,2018
15,John Stones,1994-05-28,24,2018-03-22,Lat Pull-Down,18,2018
15,John Stones,1994-05-28,24,2018-03-23,Lat Pull-Down,14,2018
15,John Stones,1994-05-28,24,2018-03-24,Lat Pull-Down,11,2018
15,John Stones,1994-05-28,24,2018-03-25,Lat Pull-Down,13,2018
15,John Stones,1994-05-28,24,2018-03-26,Lat Pull-Down,6,2018
15,John Stones,1994-05-28,24,2018-03-27,Lat Pull-Down,8,2018
15,John Stones,1994-05-28,24,2018-03-28,Lat Pull-Down,15,2018
16,Joe Gomez,1997-05-23,21,2018-03-01,Lat Pull-Down,3,2018
16,Joe Gomez,1997-05-23,21,2018-03-02,Lat Pull-Down,20,2018
16,Joe Gomez,1997-05-23,21,2018-03-03,Lat Pull-Down,10,2018
16,Joe Gomez,1997-05-23,21,2018-03-04,Lat Pull-Down,4,2018
16,Joe Gomez,1997-05-23,21,2018-03-05,Lat Pull-Down,9,2018
16,Joe Gomez,1997-05-23,21,2018-03-06,Lat Pull-Down,11,2018
16,Joe Gomez,1997-05-23,21,2018-03-07,Lat Pull-Down,6,2018
16,Joe Gomez,1997-05-23,21,2018-03-08,Lat Pull-Down,9,2018
16,Joe Gomez,1997-05-23,21,2018-03-09,Lat Pull-Down,4,2018
16,Joe Gomez,1997-05-23,21,2018-03-10,Lat Pull-Down,NA,2018
16,Joe Gomez,1997-05-23,21,2018-03-11,Lat Pull-Down,8,2018
16,Joe Gomez,1997-05-23,21,2018-03-12,Lat Pull-Down,1,2018
16,Joe Gomez,1997-05-23,21,2018-03-13,Lat Pull-Down,14,2018
16,Joe Gomez,1997-05-23,21,2018-03-14,Lat Pull-Down,7,2018
16,Joe Gomez,1997-05-23,21,2018-03-15,Lat Pull-Down,13,2018
16,Joe Gomez,1997-05-23,21,2018-03-16,Lat Pull-Down,15,2018
16,Joe Gomez,1997-05-23,21,2018-03-17,Lat Pull-Down,6,2018
16,Joe Gomez,1997-05-23,21,2018-03-18,Lat Pull-Down,6,2018
16,Joe Gomez,1997-05-23,21,2018-03-19,Lat Pull-Down,15,2018
16,Joe Gomez,1997-05-23,21,2018-03-20,Lat Pull-Down,10,2018
16,Joe Gomez,1997-05-23,21,2018-03-21,Lat Pull-Down,NA,2018
16,Joe Gomez,1997-05-23,21,2018-03-22,Lat Pull-Down,9,2018
16,Joe Gomez,1997-05-23,21,2018-03-23,Lat Pull-Down,0,2018
16,Joe Gomez,1997-05-23,21,2018-03-24,Lat Pull-Down,6,2018
16,Joe Gomez,1997-05-23,21,2018-03-25,Lat Pull-Down,1,2018
16,Joe Gomez,1997-05-23,21,2018-03-26,Lat Pull-Down,NA,2018
16,Joe Gomez,1997-05-23,21,2018-03-27,Lat Pull-Down,13,2018
16,Joe Gomez,1997-05-23,21,2018-03-28,Lat Pull-Down,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-01,Lat Pull-Down,13,2018
17,Jordan Henderson,1990-06-17,28,2018-03-02,Lat Pull-Down,2,2018
17,Jordan Henderson,1990-06-17,28,2018-03-03,Lat Pull-Down,17,2018
17,Jordan Henderson,1990-06-17,28,2018-03-04,Lat Pull-Down,13,2018
17,Jordan Henderson,1990-06-17,28,2018-03-05,Lat Pull-Down,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-06,Lat Pull-Down,4,2018
17,Jordan Henderson,1990-06-17,28,2018-03-07,Lat Pull-Down,1,2018
17,Jordan Henderson,1990-06-17,28,2018-03-08,Lat Pull-Down,5,2018
17,Jordan Henderson,1990-06-17,28,2018-03-09,Lat Pull-Down,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-10,Lat Pull-Down,17,2018
17,Jordan Henderson,1990-06-17,28,2018-03-11,Lat Pull-Down,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-12,Lat Pull-Down,20,2018
17,Jordan Henderson,1990-06-17,28,2018-03-13,Lat Pull-Down,8,2018
17,Jordan Henderson,1990-06-17,28,2018-03-14,Lat Pull-Down,20,2018
17,Jordan Henderson,1990-06-17,28,2018-03-15,Lat Pull-Down,2,2018
17,Jordan Henderson,1990-06-17,28,2018-03-16,Lat Pull-Down,20,2018
17,Jordan Henderson,1990-06-17,28,2018-03-17,Lat Pull-Down,13,2018
17,Jordan Henderson,1990-06-17,28,2018-03-18,Lat Pull-Down,17,2018
17,Jordan Henderson,1990-06-17,28,2018-03-19,Lat Pull-Down,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-20,Lat Pull-Down,15,2018
17,Jordan Henderson,1990-06-17,28,2018-03-21,Lat Pull-Down,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-22,Lat Pull-Down,18,2018
17,Jordan Henderson,1990-06-17,28,2018-03-23,Lat Pull-Down,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-24,Lat Pull-Down,19,2018
17,Jordan Henderson,1990-06-17,28,2018-03-25,Lat Pull-Down,19,2018
17,Jordan Henderson,1990-06-17,28,2018-03-26,Lat Pull-Down,17,2018
17,Jordan Henderson,1990-06-17,28,2018-03-27,Lat Pull-Down,15,2018
17,Jordan Henderson,1990-06-17,28,2018-03-28,Lat Pull-Down,8,2018
18,Jesse Lingard,1992-12-15,25,2018-03-01,Lat Pull-Down,18,2018
18,Jesse Lingard,1992-12-15,25,2018-03-02,Lat Pull-Down,6,2018
18,Jesse Lingard,1992-12-15,25,2018-03-03,Lat Pull-Down,10,2018
18,Jesse Lingard,1992-12-15,25,2018-03-04,Lat Pull-Down,0,2018
18,Jesse Lingard,1992-12-15,25,2018-03-05,Lat Pull-Down,11,2018
18,Jesse Lingard,1992-12-15,25,2018-03-06,Lat Pull-Down,9,2018
18,Jesse Lingard,1992-12-15,25,2018-03-07,Lat Pull-Down,5,2018
18,Jesse Lingard,1992-12-15,25,2018-03-08,Lat Pull-Down,8,2018
18,Jesse Lingard,1992-12-15,25,2018-03-09,Lat Pull-Down,8,2018
18,Jesse Lingard,1992-12-15,25,2018-03-10,Lat Pull-Down,4,2018
18,Jesse Lingard,1992-12-15,25,2018-03-11,Lat Pull-Down,0,2018
18,Jesse Lingard,1992-12-15,25,2018-03-12,Lat Pull-Down,0,2018
18,Jesse Lingard,1992-12-15,25,2018-03-13,Lat Pull-Down,4,2018
18,Jesse Lingard,1992-12-15,25,2018-03-14,Lat Pull-Down,2,2018
18,Jesse Lingard,1992-12-15,25,2018-03-15,Lat Pull-Down,16,2018
18,Jesse Lingard,1992-12-15,25,2018-03-16,Lat Pull-Down,11,2018
18,Jesse Lingard,1992-12-15,25,2018-03-17,Lat Pull-Down,4,2018
18,Jesse Lingard,1992-12-15,25,2018-03-18,Lat Pull-Down,11,2018
18,Jesse Lingard,1992-12-15,25,2018-03-19,Lat Pull-Down,14,2018
18,Jesse Lingard,1992-12-15,25,2018-03-20,Lat Pull-Down,7,2018
18,Jesse Lingard,1992-12-15,25,2018-03-21,Lat Pull-Down,4,2018
18,Jesse Lingard,1992-12-15,25,2018-03-22,Lat Pull-Down,13,2018
18,Jesse Lingard,1992-12-15,25,2018-03-23,Lat Pull-Down,NA,2018
18,Jesse Lingard,1992-12-15,25,2018-03-24,Lat Pull-Down,19,2018
18,Jesse Lingard,1992-12-15,25,2018-03-25,Lat Pull-Down,18,2018
18,Jesse Lingard,1992-12-15,25,2018-03-26,Lat Pull-Down,15,2018
18,Jesse Lingard,1992-12-15,25,2018-03-27,Lat Pull-Down,1,2018
18,Jesse Lingard,1992-12-15,25,2018-03-28,Lat Pull-Down,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-01,Lat Pull-Down,9,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-02,Lat Pull-Down,17,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-03,Lat Pull-Down,12,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-04,Lat Pull-Down,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-05,Lat Pull-Down,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-06,Lat Pull-Down,17,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-07,Lat Pull-Down,20,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-08,Lat Pull-Down,8,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-09,Lat Pull-Down,18,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-10,Lat Pull-Down,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-11,Lat Pull-Down,4,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-12,Lat Pull-Down,16,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-13,Lat Pull-Down,7,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-14,Lat Pull-Down,5,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-15,Lat Pull-Down,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-16,Lat Pull-Down,5,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-17,Lat Pull-Down,16,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-18,Lat Pull-Down,3,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-19,Lat Pull-Down,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-20,Lat Pull-Down,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-21,Lat Pull-Down,18,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-22,Lat Pull-Down,20,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-23,Lat Pull-Down,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-24,Lat Pull-Down,8,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-25,Lat Pull-Down,15,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-26,Lat Pull-Down,11,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-27,Lat Pull-Down,9,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-28,Lat Pull-Down,5,2018
20,Demarai Gray,1996-06-28,22,2018-03-01,Lat Pull-Down,8,2018
20,Demarai Gray,1996-06-28,22,2018-03-02,Lat Pull-Down,16,2018
20,Demarai Gray,1996-06-28,22,2018-03-03,Lat Pull-Down,18,2018
20,Demarai Gray,1996-06-28,22,2018-03-04,Lat Pull-Down,3,2018
20,Demarai Gray,1996-06-28,22,2018-03-05,Lat Pull-Down,12,2018
20,Demarai Gray,1996-06-28,22,2018-03-06,Lat Pull-Down,7,2018
20,Demarai Gray,1996-06-28,22,2018-03-07,Lat Pull-Down,20,2018
20,Demarai Gray,1996-06-28,22,2018-03-08,Lat Pull-Down,7,2018
20,Demarai Gray,1996-06-28,22,2018-03-09,Lat Pull-Down,NA,2018
20,Demarai Gray,1996-06-28,22,2018-03-10,Lat Pull-Down,12,2018
20,Demarai Gray,1996-06-28,22,2018-03-11,Lat Pull-Down,4,2018
20,Demarai Gray,1996-06-28,22,2018-03-12,Lat Pull-Down,20,2018
20,Demarai Gray,1996-06-28,22,2018-03-13,Lat Pull-Down,NA,2018
20,Demarai Gray,1996-06-28,22,2018-03-14,Lat Pull-Down,19,2018
20,Demarai Gray,1996-06-28,22,2018-03-15,Lat Pull-Down,NA,2018
20,Demarai Gray,1996-06-28,22,2018-03-16,Lat Pull-Down,9,2018
20,Demarai Gray,1996-06-28,22,2018-03-17,Lat Pull-Down,10,2018
20,Demarai Gray,1996-06-28,22,2018-03-18,Lat Pull-Down,0,2018
20,Demarai Gray,1996-06-28,22,2018-03-19,Lat Pull-Down,12,2018
20,Demarai Gray,1996-06-28,22,2018-03-20,Lat Pull-Down,NA,2018
20,Demarai Gray,1996-06-28,22,2018-03-21,Lat Pull-Down,12,2018
20,Demarai Gray,1996-06-28,22,2018-03-22,Lat Pull-Down,11,2018
20,Demarai Gray,1996-06-28,22,2018-03-23,Lat Pull-Down,1,2018
20,Demarai Gray,1996-06-28,22,2018-03-24,Lat Pull-Down,6,2018
20,Demarai Gray,1996-06-28,22,2018-03-25,Lat Pull-Down,1,2018
20,Demarai Gray,1996-06-28,22,2018-03-26,Lat Pull-Down,12,2018
20,Demarai Gray,1996-06-28,22,2018-03-27,Lat Pull-Down,10,2018
20,Demarai Gray,1996-06-28,22,2018-03-28,Lat Pull-Down,11,2018
21,Alex McCarthy,1989-12-03,28,2018-03-01,Lat Pull-Down,0,2018
21,Alex McCarthy,1989-12-03,28,2018-03-02,Lat Pull-Down,17,2018
21,Alex McCarthy,1989-12-03,28,2018-03-03,Lat Pull-Down,NA,2018
21,Alex McCarthy,1989-12-03,28,2018-03-04,Lat Pull-Down,14,2018
21,Alex McCarthy,1989-12-03,28,2018-03-05,Lat Pull-Down,14,2018
21,Alex McCarthy,1989-12-03,28,2018-03-06,Lat Pull-Down,15,2018
21,Alex McCarthy,1989-12-03,28,2018-03-07,Lat Pull-Down,9,2018
21,Alex McCarthy,1989-12-03,28,2018-03-08,Lat Pull-Down,11,2018
21,Alex McCarthy,1989-12-03,28,2018-03-09,Lat Pull-Down,0,2018
21,Alex McCarthy,1989-12-03,28,2018-03-10,Lat Pull-Down,7,2018
21,Alex McCarthy,1989-12-03,28,2018-03-11,Lat Pull-Down,NA,2018
21,Alex McCarthy,1989-12-03,28,2018-03-12,Lat Pull-Down,6,2018
21,Alex McCarthy,1989-12-03,28,2018-03-13,Lat Pull-Down,NA,2018
21,Alex McCarthy,1989-12-03,28,2018-03-14,Lat Pull-Down,0,2018
21,Alex McCarthy,1989-12-03,28,2018-03-15,Lat Pull-Down,NA,2018
21,Alex McCarthy,1989-12-03,28,2018-03-16,Lat Pull-Down,5,2018
21,Alex McCarthy,1989-12-03,28,2018-03-17,Lat Pull-Down,14,2018
21,Alex McCarthy,1989-12-03,28,2018-03-18,Lat Pull-Down,5,2018
21,Alex McCarthy,1989-12-03,28,2018-03-19,Lat Pull-Down,0,2018
21,Alex McCarthy,1989-12-03,28,2018-03-20,Lat Pull-Down,4,2018
21,Alex McCarthy,1989-12-03,28,2018-03-21,Lat Pull-Down,3,2018
21,Alex McCarthy,1989-12-03,28,2018-03-22,Lat Pull-Down,20,2018
21,Alex McCarthy,1989-12-03,28,2018-03-23,Lat Pull-Down,8,2018
21,Alex McCarthy,1989-12-03,28,2018-03-24,Lat Pull-Down,2,2018
21,Alex McCarthy,1989-12-03,28,2018-03-25,Lat Pull-Down,12,2018
21,Alex McCarthy,1989-12-03,28,2018-03-26,Lat Pull-Down,14,2018
21,Alex McCarthy,1989-12-03,28,2018-03-27,Lat Pull-Down,13,2018
21,Alex McCarthy,1989-12-03,28,2018-03-28,Lat Pull-Down,6,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-01,Lat Pull-Down,7,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-02,Lat Pull-Down,7,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-03,Lat Pull-Down,4,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-04,Lat Pull-Down,9,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-05,Lat Pull-Down,15,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-06,Lat Pull-Down,11,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-07,Lat Pull-Down,4,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-08,Lat Pull-Down,6,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-09,Lat Pull-Down,15,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-10,Lat Pull-Down,3,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-11,Lat Pull-Down,NA,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-12,Lat Pull-Down,2,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-13,Lat Pull-Down,0,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-14,Lat Pull-Down,18,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-15,Lat Pull-Down,10,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-16,Lat Pull-Down,NA,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-17,Lat Pull-Down,1,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-18,Lat Pull-Down,11,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-19,Lat Pull-Down,14,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-20,Lat Pull-Down,15,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-21,Lat Pull-Down,9,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-22,Lat Pull-Down,NA,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-23,Lat Pull-Down,18,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-24,Lat Pull-Down,14,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-25,Lat Pull-Down,19,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-26,Lat Pull-Down,3,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-27,Lat Pull-Down,5,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-28,Lat Pull-Down,4,2018
