No,Player,DOB,Age,Date,Exercise,Volume,Year
11,Fabian Delph,1989-11-21,28,2018-03-22,Horizontal Seated Leg Press,9,2018
11,Fabian Delph,1989-11-21,28,2018-03-23,Horizontal Seated Leg Press,NA,2018
11,Fabian Delph,1989-11-21,28,2018-03-24,Horizontal Seated Leg Press,7,2018
11,Fabian Delph,1989-11-21,28,2018-03-25,Horizontal Seated Leg Press,15,2018
11,Fabian Delph,1989-11-21,28,2018-03-26,Horizontal Seated Leg Press,0,2018
11,Fabian Delph,1989-11-21,28,2018-03-27,Horizontal Seated Leg Press,13,2018
11,Fabian Delph,1989-11-21,28,2018-03-28,Horizontal Seated Leg Press,1,2018
12,Kieran Trippier,1990-09-19,28,2018-03-01,Horizontal Seated Leg Press,14,2018
12,Kieran Trippier,1990-09-19,28,2018-03-02,Horizontal Seated Leg Press,7,2018
12,Kieran Trippier,1990-09-19,28,2018-03-03,Horizontal Seated Leg Press,17,2018
12,Kieran Trippier,1990-09-19,28,2018-03-04,Horizontal Seated Leg Press,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-05,Horizontal Seated Leg Press,16,2018
12,Kieran Trippier,1990-09-19,28,2018-03-06,Horizontal Seated Leg Press,16,2018
12,Kieran Trippier,1990-09-19,28,2018-03-07,Horizontal Seated Leg Press,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-08,Horizontal Seated Leg Press,7,2018
12,Kieran Trippier,1990-09-19,28,2018-03-09,Horizontal Seated Leg Press,0,2018
12,Kieran Trippier,1990-09-19,28,2018-03-10,Horizontal Seated Leg Press,18,2018
12,Kieran Trippier,1990-09-19,28,2018-03-11,Horizontal Seated Leg Press,10,2018
12,Kieran Trippier,1990-09-19,28,2018-03-12,Horizontal Seated Leg Press,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-13,Horizontal Seated Leg Press,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-14,Horizontal Seated Leg Press,3,2018
12,Kieran Trippier,1990-09-19,28,2018-03-15,Horizontal Seated Leg Press,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-16,Horizontal Seated Leg Press,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-17,Horizontal Seated Leg Press,1,2018
12,Kieran Trippier,1990-09-19,28,2018-03-18,Horizontal Seated Leg Press,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-19,Horizontal Seated Leg Press,4,2018
12,Kieran Trippier,1990-09-19,28,2018-03-20,Horizontal Seated Leg Press,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-21,Horizontal Seated Leg Press,18,2018
12,Kieran Trippier,1990-09-19,28,2018-03-22,Horizontal Seated Leg Press,16,2018
12,Kieran Trippier,1990-09-19,28,2018-03-23,Horizontal Seated Leg Press,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-24,Horizontal Seated Leg Press,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-25,Horizontal Seated Leg Press,15,2018
12,Kieran Trippier,1990-09-19,28,2018-03-26,Horizontal Seated Leg Press,18,2018
12,Kieran Trippier,1990-09-19,28,2018-03-27,Horizontal Seated Leg Press,17,2018
12,Kieran Trippier,1990-09-19,28,2018-03-28,Horizontal Seated Leg Press,0,2018
13,Jack Butland,1993-03-10,25,2018-03-01,Horizontal Seated Leg Press,20,2018
13,Jack Butland,1993-03-10,25,2018-03-02,Horizontal Seated Leg Press,6,2018
13,Jack Butland,1993-03-10,25,2018-03-03,Horizontal Seated Leg Press,1,2018
13,Jack Butland,1993-03-10,25,2018-03-04,Horizontal Seated Leg Press,2,2018
13,Jack Butland,1993-03-10,25,2018-03-05,Horizontal Seated Leg Press,2,2018
13,Jack Butland,1993-03-10,25,2018-03-06,Horizontal Seated Leg Press,9,2018
13,Jack Butland,1993-03-10,25,2018-03-07,Horizontal Seated Leg Press,1,2018
13,Jack Butland,1993-03-10,25,2018-03-08,Horizontal Seated Leg Press,6,2018
13,Jack Butland,1993-03-10,25,2018-03-09,Horizontal Seated Leg Press,3,2018
13,Jack Butland,1993-03-10,25,2018-03-10,Horizontal Seated Leg Press,0,2018
13,Jack Butland,1993-03-10,25,2018-03-11,Horizontal Seated Leg Press,16,2018
13,Jack Butland,1993-03-10,25,2018-03-12,Horizontal Seated Leg Press,6,2018
13,Jack Butland,1993-03-10,25,2018-03-13,Horizontal Seated Leg Press,6,2018
13,Jack Butland,1993-03-10,25,2018-03-14,Horizontal Seated Leg Press,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-15,Horizontal Seated Leg Press,12,2018
13,Jack Butland,1993-03-10,25,2018-03-16,Horizontal Seated Leg Press,11,2018
13,Jack Butland,1993-03-10,25,2018-03-17,Horizontal Seated Leg Press,5,2018
13,Jack Butland,1993-03-10,25,2018-03-18,Horizontal Seated Leg Press,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-19,Horizontal Seated Leg Press,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-20,Horizontal Seated Leg Press,6,2018
13,Jack Butland,1993-03-10,25,2018-03-21,Horizontal Seated Leg Press,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-22,Horizontal Seated Leg Press,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-23,Horizontal Seated Leg Press,1,2018
13,Jack Butland,1993-03-10,25,2018-03-24,Horizontal Seated Leg Press,11,2018
13,Jack Butland,1993-03-10,25,2018-03-25,Horizontal Seated Leg Press,11,2018
13,Jack Butland,1993-03-10,25,2018-03-26,Horizontal Seated Leg Press,9,2018
13,Jack Butland,1993-03-10,25,2018-03-27,Horizontal Seated Leg Press,2,2018
13,Jack Butland,1993-03-10,25,2018-03-28,Horizontal Seated Leg Press,13,2018
14,Ben Chilwell,1996-12-21,21,2018-03-01,Horizontal Seated Leg Press,3,2018
14,Ben Chilwell,1996-12-21,21,2018-03-02,Horizontal Seated Leg Press,0,2018
14,Ben Chilwell,1996-12-21,21,2018-03-03,Horizontal Seated Leg Press,11,2018
14,Ben Chilwell,1996-12-21,21,2018-03-04,Horizontal Seated Leg Press,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-05,Horizontal Seated Leg Press,5,2018
14,Ben Chilwell,1996-12-21,21,2018-03-06,Horizontal Seated Leg Press,10,2018
14,Ben Chilwell,1996-12-21,21,2018-03-07,Horizontal Seated Leg Press,2,2018
14,Ben Chilwell,1996-12-21,21,2018-03-08,Horizontal Seated Leg Press,14,2018
14,Ben Chilwell,1996-12-21,21,2018-03-09,Horizontal Seated Leg Press,2,2018
14,Ben Chilwell,1996-12-21,21,2018-03-10,Horizontal Seated Leg Press,17,2018
14,Ben Chilwell,1996-12-21,21,2018-03-11,Horizontal Seated Leg Press,13,2018
14,Ben Chilwell,1996-12-21,21,2018-03-12,Horizontal Seated Leg Press,19,2018
14,Ben Chilwell,1996-12-21,21,2018-03-13,Horizontal Seated Leg Press,8,2018
14,Ben Chilwell,1996-12-21,21,2018-03-14,Horizontal Seated Leg Press,18,2018
14,Ben Chilwell,1996-12-21,21,2018-03-15,Horizontal Seated Leg Press,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-16,Horizontal Seated Leg Press,13,2018
14,Ben Chilwell,1996-12-21,21,2018-03-17,Horizontal Seated Leg Press,7,2018
14,Ben Chilwell,1996-12-21,21,2018-03-18,Horizontal Seated Leg Press,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-19,Horizontal Seated Leg Press,4,2018
14,Ben Chilwell,1996-12-21,21,2018-03-20,Horizontal Seated Leg Press,7,2018
14,Ben Chilwell,1996-12-21,21,2018-03-21,Horizontal Seated Leg Press,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-22,Horizontal Seated Leg Press,0,2018
14,Ben Chilwell,1996-12-21,21,2018-03-23,Horizontal Seated Leg Press,15,2018
14,Ben Chilwell,1996-12-21,21,2018-03-24,Horizontal Seated Leg Press,19,2018
14,Ben Chilwell,1996-12-21,21,2018-03-25,Horizontal Seated Leg Press,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-26,Horizontal Seated Leg Press,7,2018
14,Ben Chilwell,1996-12-21,21,2018-03-27,Horizontal Seated Leg Press,0,2018
14,Ben Chilwell,1996-12-21,21,2018-03-28,Horizontal Seated Leg Press,NA,2018
15,John Stones,1994-05-28,24,2018-03-01,Horizontal Seated Leg Press,NA,2018
15,John Stones,1994-05-28,24,2018-03-02,Horizontal Seated Leg Press,8,2018
15,John Stones,1994-05-28,24,2018-03-03,Horizontal Seated Leg Press,12,2018
15,John Stones,1994-05-28,24,2018-03-04,Horizontal Seated Leg Press,9,2018
15,John Stones,1994-05-28,24,2018-03-05,Horizontal Seated Leg Press,NA,2018
15,John Stones,1994-05-28,24,2018-03-06,Horizontal Seated Leg Press,14,2018
15,John Stones,1994-05-28,24,2018-03-07,Horizontal Seated Leg Press,0,2018
15,John Stones,1994-05-28,24,2018-03-08,Horizontal Seated Leg Press,7,2018
15,John Stones,1994-05-28,24,2018-03-09,Horizontal Seated Leg Press,6,2018
15,John Stones,1994-05-28,24,2018-03-10,Horizontal Seated Leg Press,3,2018
15,John Stones,1994-05-28,24,2018-03-11,Horizontal Seated Leg Press,NA,2018
15,John Stones,1994-05-28,24,2018-03-12,Horizontal Seated Leg Press,11,2018
15,John Stones,1994-05-28,24,2018-03-13,Horizontal Seated Leg Press,17,2018
15,John Stones,1994-05-28,24,2018-03-14,Horizontal Seated Leg Press,19,2018
15,John Stones,1994-05-28,24,2018-03-15,Horizontal Seated Leg Press,20,2018
15,John Stones,1994-05-28,24,2018-03-16,Horizontal Seated Leg Press,13,2018
15,John Stones,1994-05-28,24,2018-03-17,Horizontal Seated Leg Press,5,2018
15,John Stones,1994-05-28,24,2018-03-18,Horizontal Seated Leg Press,NA,2018
15,John Stones,1994-05-28,24,2018-03-19,Horizontal Seated Leg Press,14,2018
15,John Stones,1994-05-28,24,2018-03-20,Horizontal Seated Leg Press,NA,2018
15,John Stones,1994-05-28,24,2018-03-21,Horizontal Seated Leg Press,2,2018
15,John Stones,1994-05-28,24,2018-03-22,Horizontal Seated Leg Press,7,2018
15,John Stones,1994-05-28,24,2018-03-23,Horizontal Seated Leg Press,10,2018
15,John Stones,1994-05-28,24,2018-03-24,Horizontal Seated Leg Press,10,2018
15,John Stones,1994-05-28,24,2018-03-25,Horizontal Seated Leg Press,3,2018
15,John Stones,1994-05-28,24,2018-03-26,Horizontal Seated Leg Press,4,2018
15,John Stones,1994-05-28,24,2018-03-27,Horizontal Seated Leg Press,8,2018
15,John Stones,1994-05-28,24,2018-03-28,Horizontal Seated Leg Press,17,2018
16,Joe Gomez,1997-05-23,21,2018-03-01,Horizontal Seated Leg Press,5,2018
16,Joe Gomez,1997-05-23,21,2018-03-02,Horizontal Seated Leg Press,17,2018
16,Joe Gomez,1997-05-23,21,2018-03-03,Horizontal Seated Leg Press,14,2018
16,Joe Gomez,1997-05-23,21,2018-03-04,Horizontal Seated Leg Press,3,2018
16,Joe Gomez,1997-05-23,21,2018-03-05,Horizontal Seated Leg Press,15,2018
16,Joe Gomez,1997-05-23,21,2018-03-06,Horizontal Seated Leg Press,12,2018
16,Joe Gomez,1997-05-23,21,2018-03-07,Horizontal Seated Leg Press,3,2018
16,Joe Gomez,1997-05-23,21,2018-03-08,Horizontal Seated Leg Press,18,2018
16,Joe Gomez,1997-05-23,21,2018-03-09,Horizontal Seated Leg Press,15,2018
16,Joe Gomez,1997-05-23,21,2018-03-10,Horizontal Seated Leg Press,NA,2018
16,Joe Gomez,1997-05-23,21,2018-03-11,Horizontal Seated Leg Press,8,2018
16,Joe Gomez,1997-05-23,21,2018-03-12,Horizontal Seated Leg Press,17,2018
16,Joe Gomez,1997-05-23,21,2018-03-13,Horizontal Seated Leg Press,9,2018
16,Joe Gomez,1997-05-23,21,2018-03-14,Horizontal Seated Leg Press,9,2018
16,Joe Gomez,1997-05-23,21,2018-03-15,Horizontal Seated Leg Press,1,2018
16,Joe Gomez,1997-05-23,21,2018-03-16,Horizontal Seated Leg Press,13,2018
16,Joe Gomez,1997-05-23,21,2018-03-17,Horizontal Seated Leg Press,17,2018
16,Joe Gomez,1997-05-23,21,2018-03-18,Horizontal Seated Leg Press,6,2018
16,Joe Gomez,1997-05-23,21,2018-03-19,Horizontal Seated Leg Press,12,2018
16,Joe Gomez,1997-05-23,21,2018-03-20,Horizontal Seated Leg Press,14,2018
16,Joe Gomez,1997-05-23,21,2018-03-21,Horizontal Seated Leg Press,NA,2018
16,Joe Gomez,1997-05-23,21,2018-03-22,Horizontal Seated Leg Press,8,2018
16,Joe Gomez,1997-05-23,21,2018-03-23,Horizontal Seated Leg Press,20,2018
16,Joe Gomez,1997-05-23,21,2018-03-24,Horizontal Seated Leg Press,19,2018
16,Joe Gomez,1997-05-23,21,2018-03-25,Horizontal Seated Leg Press,1,2018
16,Joe Gomez,1997-05-23,21,2018-03-26,Horizontal Seated Leg Press,NA,2018
16,Joe Gomez,1997-05-23,21,2018-03-27,Horizontal Seated Leg Press,12,2018
16,Joe Gomez,1997-05-23,21,2018-03-28,Horizontal Seated Leg Press,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-01,Horizontal Seated Leg Press,5,2018
17,Jordan Henderson,1990-06-17,28,2018-03-02,Horizontal Seated Leg Press,8,2018
17,Jordan Henderson,1990-06-17,28,2018-03-03,Horizontal Seated Leg Press,9,2018
17,Jordan Henderson,1990-06-17,28,2018-03-04,Horizontal Seated Leg Press,5,2018
17,Jordan Henderson,1990-06-17,28,2018-03-05,Horizontal Seated Leg Press,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-06,Horizontal Seated Leg Press,11,2018
17,Jordan Henderson,1990-06-17,28,2018-03-07,Horizontal Seated Leg Press,0,2018
17,Jordan Henderson,1990-06-17,28,2018-03-08,Horizontal Seated Leg Press,0,2018
17,Jordan Henderson,1990-06-17,28,2018-03-09,Horizontal Seated Leg Press,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-10,Horizontal Seated Leg Press,5,2018
17,Jordan Henderson,1990-06-17,28,2018-03-11,Horizontal Seated Leg Press,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-12,Horizontal Seated Leg Press,6,2018
17,Jordan Henderson,1990-06-17,28,2018-03-13,Horizontal Seated Leg Press,2,2018
17,Jordan Henderson,1990-06-17,28,2018-03-14,Horizontal Seated Leg Press,19,2018
17,Jordan Henderson,1990-06-17,28,2018-03-15,Horizontal Seated Leg Press,14,2018
17,Jordan Henderson,1990-06-17,28,2018-03-16,Horizontal Seated Leg Press,15,2018
17,Jordan Henderson,1990-06-17,28,2018-03-17,Horizontal Seated Leg Press,8,2018
17,Jordan Henderson,1990-06-17,28,2018-03-18,Horizontal Seated Leg Press,18,2018
17,Jordan Henderson,1990-06-17,28,2018-03-19,Horizontal Seated Leg Press,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-20,Horizontal Seated Leg Press,11,2018
17,Jordan Henderson,1990-06-17,28,2018-03-21,Horizontal Seated Leg Press,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-22,Horizontal Seated Leg Press,14,2018
17,Jordan Henderson,1990-06-17,28,2018-03-23,Horizontal Seated Leg Press,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-24,Horizontal Seated Leg Press,19,2018
17,Jordan Henderson,1990-06-17,28,2018-03-25,Horizontal Seated Leg Press,17,2018
17,Jordan Henderson,1990-06-17,28,2018-03-26,Horizontal Seated Leg Press,3,2018
17,Jordan Henderson,1990-06-17,28,2018-03-27,Horizontal Seated Leg Press,15,2018
17,Jordan Henderson,1990-06-17,28,2018-03-28,Horizontal Seated Leg Press,18,2018
18,Jesse Lingard,1992-12-15,25,2018-03-01,Horizontal Seated Leg Press,18,2018
18,Jesse Lingard,1992-12-15,25,2018-03-02,Horizontal Seated Leg Press,11,2018
18,Jesse Lingard,1992-12-15,25,2018-03-03,Horizontal Seated Leg Press,7,2018
18,Jesse Lingard,1992-12-15,25,2018-03-04,Horizontal Seated Leg Press,7,2018
18,Jesse Lingard,1992-12-15,25,2018-03-05,Horizontal Seated Leg Press,12,2018
18,Jesse Lingard,1992-12-15,25,2018-03-06,Horizontal Seated Leg Press,14,2018
18,Jesse Lingard,1992-12-15,25,2018-03-07,Horizontal Seated Leg Press,10,2018
18,Jesse Lingard,1992-12-15,25,2018-03-08,Horizontal Seated Leg Press,19,2018
18,Jesse Lingard,1992-12-15,25,2018-03-09,Horizontal Seated Leg Press,19,2018
18,Jesse Lingard,1992-12-15,25,2018-03-10,Horizontal Seated Leg Press,10,2018
18,Jesse Lingard,1992-12-15,25,2018-03-11,Horizontal Seated Leg Press,3,2018
18,Jesse Lingard,1992-12-15,25,2018-03-12,Horizontal Seated Leg Press,8,2018
18,Jesse Lingard,1992-12-15,25,2018-03-13,Horizontal Seated Leg Press,6,2018
18,Jesse Lingard,1992-12-15,25,2018-03-14,Horizontal Seated Leg Press,9,2018
18,Jesse Lingard,1992-12-15,25,2018-03-15,Horizontal Seated Leg Press,8,2018
18,Jesse Lingard,1992-12-15,25,2018-03-16,Horizontal Seated Leg Press,10,2018
18,Jesse Lingard,1992-12-15,25,2018-03-17,Horizontal Seated Leg Press,19,2018
18,Jesse Lingard,1992-12-15,25,2018-03-18,Horizontal Seated Leg Press,4,2018
18,Jesse Lingard,1992-12-15,25,2018-03-19,Horizontal Seated Leg Press,3,2018
18,Jesse Lingard,1992-12-15,25,2018-03-20,Horizontal Seated Leg Press,1,2018
18,Jesse Lingard,1992-12-15,25,2018-03-21,Horizontal Seated Leg Press,16,2018
18,Jesse Lingard,1992-12-15,25,2018-03-22,Horizontal Seated Leg Press,11,2018
18,Jesse Lingard,1992-12-15,25,2018-03-23,Horizontal Seated Leg Press,NA,2018
18,Jesse Lingard,1992-12-15,25,2018-03-24,Horizontal Seated Leg Press,19,2018
18,Jesse Lingard,1992-12-15,25,2018-03-25,Horizontal Seated Leg Press,7,2018
18,Jesse Lingard,1992-12-15,25,2018-03-26,Horizontal Seated Leg Press,5,2018
18,Jesse Lingard,1992-12-15,25,2018-03-27,Horizontal Seated Leg Press,16,2018
18,Jesse Lingard,1992-12-15,25,2018-03-28,Horizontal Seated Leg Press,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-01,Horizontal Seated Leg Press,15,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-02,Horizontal Seated Leg Press,19,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-03,Horizontal Seated Leg Press,16,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-04,Horizontal Seated Leg Press,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-05,Horizontal Seated Leg Press,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-06,Horizontal Seated Leg Press,17,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-07,Horizontal Seated Leg Press,0,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-08,Horizontal Seated Leg Press,2,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-09,Horizontal Seated Leg Press,15,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-10,Horizontal Seated Leg Press,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-11,Horizontal Seated Leg Press,14,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-12,Horizontal Seated Leg Press,19,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-13,Horizontal Seated Leg Press,10,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-14,Horizontal Seated Leg Press,5,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-15,Horizontal Seated Leg Press,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-16,Horizontal Seated Leg Press,7,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-17,Horizontal Seated Leg Press,5,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-18,Horizontal Seated Leg Press,17,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-19,Horizontal Seated Leg Press,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-20,Horizontal Seated Leg Press,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-21,Horizontal Seated Leg Press,11,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-22,Horizontal Seated Leg Press,9,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-23,Horizontal Seated Leg Press,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-24,Horizontal Seated Leg Press,0,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-25,Horizontal Seated Leg Press,14,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-26,Horizontal Seated Leg Press,10,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-27,Horizontal Seated Leg Press,16,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-28,Horizontal Seated Leg Press,2,2018
20,Demarai Gray,1996-06-28,22,2018-03-01,Horizontal Seated Leg Press,19,2018
20,Demarai Gray,1996-06-28,22,2018-03-02,Horizontal Seated Leg Press,3,2018
20,Demarai Gray,1996-06-28,22,2018-03-03,Horizontal Seated Leg Press,1,2018
20,Demarai Gray,1996-06-28,22,2018-03-04,Horizontal Seated Leg Press,6,2018
20,Demarai Gray,1996-06-28,22,2018-03-05,Horizontal Seated Leg Press,2,2018
20,Demarai Gray,1996-06-28,22,2018-03-06,Horizontal Seated Leg Press,20,2018
20,Demarai Gray,1996-06-28,22,2018-03-07,Horizontal Seated Leg Press,14,2018
20,Demarai Gray,1996-06-28,22,2018-03-08,Horizontal Seated Leg Press,4,2018
20,Demarai Gray,1996-06-28,22,2018-03-09,Horizontal Seated Leg Press,NA,2018
20,Demarai Gray,1996-06-28,22,2018-03-10,Horizontal Seated Leg Press,13,2018
20,Demarai Gray,1996-06-28,22,2018-03-11,Horizontal Seated Leg Press,7,2018
20,Demarai Gray,1996-06-28,22,2018-03-12,Horizontal Seated Leg Press,17,2018
20,Demarai Gray,1996-06-28,22,2018-03-13,Horizontal Seated Leg Press,NA,2018
20,Demarai Gray,1996-06-28,22,2018-03-14,Horizontal Seated Leg Press,20,2018
20,Demarai Gray,1996-06-28,22,2018-03-15,Horizontal Seated Leg Press,NA,2018
20,Demarai Gray,1996-06-28,22,2018-03-16,Horizontal Seated Leg Press,7,2018
20,Demarai Gray,1996-06-28,22,2018-03-17,Horizontal Seated Leg Press,1,2018
20,Demarai Gray,1996-06-28,22,2018-03-18,Horizontal Seated Leg Press,16,2018
20,Demarai Gray,1996-06-28,22,2018-03-19,Horizontal Seated Leg Press,7,2018
20,Demarai Gray,1996-06-28,22,2018-03-20,Horizontal Seated Leg Press,NA,2018
20,Demarai Gray,1996-06-28,22,2018-03-21,Horizontal Seated Leg Press,1,2018
20,Demarai Gray,1996-06-28,22,2018-03-22,Horizontal Seated Leg Press,7,2018
20,Demarai Gray,1996-06-28,22,2018-03-23,Horizontal Seated Leg Press,15,2018
20,Demarai Gray,1996-06-28,22,2018-03-24,Horizontal Seated Leg Press,10,2018
20,Demarai Gray,1996-06-28,22,2018-03-25,Horizontal Seated Leg Press,15,2018
20,Demarai Gray,1996-06-28,22,2018-03-26,Horizontal Seated Leg Press,10,2018
20,Demarai Gray,1996-06-28,22,2018-03-27,Horizontal Seated Leg Press,12,2018
20,Demarai Gray,1996-06-28,22,2018-03-28,Horizontal Seated Leg Press,11,2018
21,Alex McCarthy,1989-12-03,28,2018-03-01,Horizontal Seated Leg Press,12,2018
21,Alex McCarthy,1989-12-03,28,2018-03-02,Horizontal Seated Leg Press,10,2018
21,Alex McCarthy,1989-12-03,28,2018-03-03,Horizontal Seated Leg Press,NA,2018
21,Alex McCarthy,1989-12-03,28,2018-03-04,Horizontal Seated Leg Press,13,2018
21,Alex McCarthy,1989-12-03,28,2018-03-05,Horizontal Seated Leg Press,15,2018
21,Alex McCarthy,1989-12-03,28,2018-03-06,Horizontal Seated Leg Press,20,2018
21,Alex McCarthy,1989-12-03,28,2018-03-07,Horizontal Seated Leg Press,4,2018
21,Alex McCarthy,1989-12-03,28,2018-03-08,Horizontal Seated Leg Press,20,2018
21,Alex McCarthy,1989-12-03,28,2018-03-09,Horizontal Seated Leg Press,10,2018
21,Alex McCarthy,1989-12-03,28,2018-03-10,Horizontal Seated Leg Press,15,2018
21,Alex McCarthy,1989-12-03,28,2018-03-11,Horizontal Seated Leg Press,NA,2018
21,Alex McCarthy,1989-12-03,28,2018-03-12,Horizontal Seated Leg Press,5,2018
21,Alex McCarthy,1989-12-03,28,2018-03-13,Horizontal Seated Leg Press,NA,2018
21,Alex McCarthy,1989-12-03,28,2018-03-14,Horizontal Seated Leg Press,0,2018
21,Alex McCarthy,1989-12-03,28,2018-03-15,Horizontal Seated Leg Press,NA,2018
21,Alex McCarthy,1989-12-03,28,2018-03-16,Horizontal Seated Leg Press,12,2018
21,Alex McCarthy,1989-12-03,28,2018-03-17,Horizontal Seated Leg Press,2,2018
21,Alex McCarthy,1989-12-03,28,2018-03-18,Horizontal Seated Leg Press,5,2018
21,Alex McCarthy,1989-12-03,28,2018-03-19,Horizontal Seated Leg Press,17,2018
21,Alex McCarthy,1989-12-03,28,2018-03-20,Horizontal Seated Leg Press,12,2018
21,Alex McCarthy,1989-12-03,28,2018-03-21,Horizontal Seated Leg Press,10,2018
21,Alex McCarthy,1989-12-03,28,2018-03-22,Horizontal Seated Leg Press,20,2018
21,Alex McCarthy,1989-12-03,28,2018-03-23,Horizontal Seated Leg Press,10,2018
21,Alex McCarthy,1989-12-03,28,2018-03-24,Horizontal Seated Leg Press,10,2018
21,Alex McCarthy,1989-12-03,28,2018-03-25,Horizontal Seated Leg Press,2,2018
21,Alex McCarthy,1989-12-03,28,2018-03-26,Horizontal Seated Leg Press,2,2018
21,Alex McCarthy,1989-12-03,28,2018-03-27,Horizontal Seated Leg Press,0,2018
21,Alex McCarthy,1989-12-03,28,2018-03-28,Horizontal Seated Leg Press,0,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-01,Horizontal Seated Leg Press,14,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-02,Horizontal Seated Leg Press,17,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-03,Horizontal Seated Leg Press,16,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-04,Horizontal Seated Leg Press,14,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-05,Horizontal Seated Leg Press,17,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-06,Horizontal Seated Leg Press,17,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-07,Horizontal Seated Leg Press,16,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-08,Horizontal Seated Leg Press,15,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-09,Horizontal Seated Leg Press,15,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-10,Horizontal Seated Leg Press,4,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-11,Horizontal Seated Leg Press,NA,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-12,Horizontal Seated Leg Press,8,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-13,Horizontal Seated Leg Press,3,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-14,Horizontal Seated Leg Press,3,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-15,Horizontal Seated Leg Press,2,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-16,Horizontal Seated Leg Press,NA,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-17,Horizontal Seated Leg Press,11,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-18,Horizontal Seated Leg Press,18,2018
