No,Player,DOB,Age,Date,Exercise,Volume,Year
12,Kieran Trippier,1990-09-19,28,2018-03-15,Cable Triceps Bar,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-16,Cable Triceps Bar,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-17,Cable Triceps Bar,20,2018
12,Kieran Trippier,1990-09-19,28,2018-03-18,Cable Triceps Bar,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-19,Cable Triceps Bar,17,2018
12,Kieran Trippier,1990-09-19,28,2018-03-20,Cable Triceps Bar,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-21,Cable Triceps Bar,6,2018
12,Kieran Trippier,1990-09-19,28,2018-03-22,Cable Triceps Bar,3,2018
12,Kieran Trippier,1990-09-19,28,2018-03-23,Cable Triceps Bar,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-24,Cable Triceps Bar,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-25,Cable Triceps Bar,19,2018
12,Kieran Trippier,1990-09-19,28,2018-03-26,Cable Triceps Bar,9,2018
12,Kieran Trippier,1990-09-19,28,2018-03-27,Cable Triceps Bar,6,2018
12,Kieran Trippier,1990-09-19,28,2018-03-28,Cable Triceps Bar,10,2018
13,Jack Butland,1993-03-10,25,2018-03-01,Cable Triceps Bar,15,2018
13,Jack Butland,1993-03-10,25,2018-03-02,Cable Triceps Bar,19,2018
13,Jack Butland,1993-03-10,25,2018-03-03,Cable Triceps Bar,6,2018
13,Jack Butland,1993-03-10,25,2018-03-04,Cable Triceps Bar,17,2018
13,Jack Butland,1993-03-10,25,2018-03-05,Cable Triceps Bar,19,2018
13,Jack Butland,1993-03-10,25,2018-03-06,Cable Triceps Bar,6,2018
13,Jack Butland,1993-03-10,25,2018-03-07,Cable Triceps Bar,20,2018
13,Jack Butland,1993-03-10,25,2018-03-08,Cable Triceps Bar,2,2018
13,Jack Butland,1993-03-10,25,2018-03-09,Cable Triceps Bar,12,2018
13,Jack Butland,1993-03-10,25,2018-03-10,Cable Triceps Bar,10,2018
13,Jack Butland,1993-03-10,25,2018-03-11,Cable Triceps Bar,13,2018
13,Jack Butland,1993-03-10,25,2018-03-12,Cable Triceps Bar,11,2018
13,Jack Butland,1993-03-10,25,2018-03-13,Cable Triceps Bar,16,2018
13,Jack Butland,1993-03-10,25,2018-03-14,Cable Triceps Bar,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-15,Cable Triceps Bar,2,2018
13,Jack Butland,1993-03-10,25,2018-03-16,Cable Triceps Bar,20,2018
13,Jack Butland,1993-03-10,25,2018-03-17,Cable Triceps Bar,2,2018
13,Jack Butland,1993-03-10,25,2018-03-18,Cable Triceps Bar,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-19,Cable Triceps Bar,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-20,Cable Triceps Bar,0,2018
13,Jack Butland,1993-03-10,25,2018-03-21,Cable Triceps Bar,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-22,Cable Triceps Bar,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-23,Cable Triceps Bar,10,2018
13,Jack Butland,1993-03-10,25,2018-03-24,Cable Triceps Bar,4,2018
13,Jack Butland,1993-03-10,25,2018-03-25,Cable Triceps Bar,6,2018
13,Jack Butland,1993-03-10,25,2018-03-26,Cable Triceps Bar,6,2018
13,Jack Butland,1993-03-10,25,2018-03-27,Cable Triceps Bar,18,2018
13,Jack Butland,1993-03-10,25,2018-03-28,Cable Triceps Bar,6,2018
14,Ben Chilwell,1996-12-21,21,2018-03-01,Cable Triceps Bar,13,2018
14,Ben Chilwell,1996-12-21,21,2018-03-02,Cable Triceps Bar,19,2018
14,Ben Chilwell,1996-12-21,21,2018-03-03,Cable Triceps Bar,17,2018
14,Ben Chilwell,1996-12-21,21,2018-03-04,Cable Triceps Bar,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-05,Cable Triceps Bar,14,2018
14,Ben Chilwell,1996-12-21,21,2018-03-06,Cable Triceps Bar,4,2018
14,Ben Chilwell,1996-12-21,21,2018-03-07,Cable Triceps Bar,14,2018
14,Ben Chilwell,1996-12-21,21,2018-03-08,Cable Triceps Bar,11,2018
14,Ben Chilwell,1996-12-21,21,2018-03-09,Cable Triceps Bar,20,2018
14,Ben Chilwell,1996-12-21,21,2018-03-10,Cable Triceps Bar,13,2018
14,Ben Chilwell,1996-12-21,21,2018-03-11,Cable Triceps Bar,9,2018
14,Ben Chilwell,1996-12-21,21,2018-03-12,Cable Triceps Bar,5,2018
14,Ben Chilwell,1996-12-21,21,2018-03-13,Cable Triceps Bar,13,2018
14,Ben Chilwell,1996-12-21,21,2018-03-14,Cable Triceps Bar,13,2018
14,Ben Chilwell,1996-12-21,21,2018-03-15,Cable Triceps Bar,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-16,Cable Triceps Bar,17,2018
14,Ben Chilwell,1996-12-21,21,2018-03-17,Cable Triceps Bar,11,2018
14,Ben Chilwell,1996-12-21,21,2018-03-18,Cable Triceps Bar,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-19,Cable Triceps Bar,2,2018
14,Ben Chilwell,1996-12-21,21,2018-03-20,Cable Triceps Bar,11,2018
14,Ben Chilwell,1996-12-21,21,2018-03-21,Cable Triceps Bar,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-22,Cable Triceps Bar,16,2018
14,Ben Chilwell,1996-12-21,21,2018-03-23,Cable Triceps Bar,3,2018
14,Ben Chilwell,1996-12-21,21,2018-03-24,Cable Triceps Bar,18,2018
14,Ben Chilwell,1996-12-21,21,2018-03-25,Cable Triceps Bar,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-26,Cable Triceps Bar,6,2018
14,Ben Chilwell,1996-12-21,21,2018-03-27,Cable Triceps Bar,11,2018
14,Ben Chilwell,1996-12-21,21,2018-03-28,Cable Triceps Bar,NA,2018
15,John Stones,1994-05-28,24,2018-03-01,Cable Triceps Bar,NA,2018
15,John Stones,1994-05-28,24,2018-03-02,Cable Triceps Bar,15,2018
15,John Stones,1994-05-28,24,2018-03-03,Cable Triceps Bar,11,2018
15,John Stones,1994-05-28,24,2018-03-04,Cable Triceps Bar,8,2018
15,John Stones,1994-05-28,24,2018-03-05,Cable Triceps Bar,NA,2018
15,John Stones,1994-05-28,24,2018-03-06,Cable Triceps Bar,8,2018
15,John Stones,1994-05-28,24,2018-03-07,Cable Triceps Bar,14,2018
15,John Stones,1994-05-28,24,2018-03-08,Cable Triceps Bar,17,2018
15,John Stones,1994-05-28,24,2018-03-09,Cable Triceps Bar,7,2018
15,John Stones,1994-05-28,24,2018-03-10,Cable Triceps Bar,20,2018
15,John Stones,1994-05-28,24,2018-03-11,Cable Triceps Bar,NA,2018
15,John Stones,1994-05-28,24,2018-03-12,Cable Triceps Bar,9,2018
15,John Stones,1994-05-28,24,2018-03-13,Cable Triceps Bar,4,2018
15,John Stones,1994-05-28,24,2018-03-14,Cable Triceps Bar,19,2018
15,John Stones,1994-05-28,24,2018-03-15,Cable Triceps Bar,1,2018
15,John Stones,1994-05-28,24,2018-03-16,Cable Triceps Bar,18,2018
15,John Stones,1994-05-28,24,2018-03-17,Cable Triceps Bar,14,2018
15,John Stones,1994-05-28,24,2018-03-18,Cable Triceps Bar,NA,2018
15,John Stones,1994-05-28,24,2018-03-19,Cable Triceps Bar,20,2018
15,John Stones,1994-05-28,24,2018-03-20,Cable Triceps Bar,NA,2018
15,John Stones,1994-05-28,24,2018-03-21,Cable Triceps Bar,13,2018
15,John Stones,1994-05-28,24,2018-03-22,Cable Triceps Bar,18,2018
15,John Stones,1994-05-28,24,2018-03-23,Cable Triceps Bar,11,2018
15,John Stones,1994-05-28,24,2018-03-24,Cable Triceps Bar,7,2018
15,John Stones,1994-05-28,24,2018-03-25,Cable Triceps Bar,3,2018
15,John Stones,1994-05-28,24,2018-03-26,Cable Triceps Bar,7,2018
15,John Stones,1994-05-28,24,2018-03-27,Cable Triceps Bar,5,2018
15,John Stones,1994-05-28,24,2018-03-28,Cable Triceps Bar,17,2018
16,Joe Gomez,1997-05-23,21,2018-03-01,Cable Triceps Bar,19,2018
16,Joe Gomez,1997-05-23,21,2018-03-02,Cable Triceps Bar,5,2018
16,Joe Gomez,1997-05-23,21,2018-03-03,Cable Triceps Bar,14,2018
16,Joe Gomez,1997-05-23,21,2018-03-04,Cable Triceps Bar,0,2018
16,Joe Gomez,1997-05-23,21,2018-03-05,Cable Triceps Bar,4,2018
16,Joe Gomez,1997-05-23,21,2018-03-06,Cable Triceps Bar,19,2018
16,Joe Gomez,1997-05-23,21,2018-03-07,Cable Triceps Bar,1,2018
16,Joe Gomez,1997-05-23,21,2018-03-08,Cable Triceps Bar,4,2018
16,Joe Gomez,1997-05-23,21,2018-03-09,Cable Triceps Bar,11,2018
16,Joe Gomez,1997-05-23,21,2018-03-10,Cable Triceps Bar,NA,2018
16,Joe Gomez,1997-05-23,21,2018-03-11,Cable Triceps Bar,15,2018
16,Joe Gomez,1997-05-23,21,2018-03-12,Cable Triceps Bar,7,2018
16,Joe Gomez,1997-05-23,21,2018-03-13,Cable Triceps Bar,18,2018
16,Joe Gomez,1997-05-23,21,2018-03-14,Cable Triceps Bar,15,2018
16,Joe Gomez,1997-05-23,21,2018-03-15,Cable Triceps Bar,20,2018
16,Joe Gomez,1997-05-23,21,2018-03-16,Cable Triceps Bar,19,2018
16,Joe Gomez,1997-05-23,21,2018-03-17,Cable Triceps Bar,6,2018
16,Joe Gomez,1997-05-23,21,2018-03-18,Cable Triceps Bar,7,2018
16,Joe Gomez,1997-05-23,21,2018-03-19,Cable Triceps Bar,18,2018
16,Joe Gomez,1997-05-23,21,2018-03-20,Cable Triceps Bar,17,2018
16,Joe Gomez,1997-05-23,21,2018-03-21,Cable Triceps Bar,NA,2018
16,Joe Gomez,1997-05-23,21,2018-03-22,Cable Triceps Bar,0,2018
16,Joe Gomez,1997-05-23,21,2018-03-23,Cable Triceps Bar,3,2018
16,Joe Gomez,1997-05-23,21,2018-03-24,Cable Triceps Bar,16,2018
16,Joe Gomez,1997-05-23,21,2018-03-25,Cable Triceps Bar,13,2018
16,Joe Gomez,1997-05-23,21,2018-03-26,Cable Triceps Bar,NA,2018
16,Joe Gomez,1997-05-23,21,2018-03-27,Cable Triceps Bar,16,2018
16,Joe Gomez,1997-05-23,21,2018-03-28,Cable Triceps Bar,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-01,Cable Triceps Bar,2,2018
17,Jordan Henderson,1990-06-17,28,2018-03-02,Cable Triceps Bar,13,2018
17,Jordan Henderson,1990-06-17,28,2018-03-03,Cable Triceps Bar,3,2018
17,Jordan Henderson,1990-06-17,28,2018-03-04,Cable Triceps Bar,7,2018
17,Jordan Henderson,1990-06-17,28,2018-03-05,Cable Triceps Bar,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-06,Cable Triceps Bar,0,2018
17,Jordan Henderson,1990-06-17,28,2018-03-07,Cable Triceps Bar,7,2018
17,Jordan Henderson,1990-06-17,28,2018-03-08,Cable Triceps Bar,1,2018
17,Jordan Henderson,1990-06-17,28,2018-03-09,Cable Triceps Bar,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-10,Cable Triceps Bar,11,2018
17,Jordan Henderson,1990-06-17,28,2018-03-11,Cable Triceps Bar,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-12,Cable Triceps Bar,11,2018
17,Jordan Henderson,1990-06-17,28,2018-03-13,Cable Triceps Bar,18,2018
17,Jordan Henderson,1990-06-17,28,2018-03-14,Cable Triceps Bar,3,2018
17,Jordan Henderson,1990-06-17,28,2018-03-15,Cable Triceps Bar,5,2018
17,Jordan Henderson,1990-06-17,28,2018-03-16,Cable Triceps Bar,2,2018
17,Jordan Henderson,1990-06-17,28,2018-03-17,Cable Triceps Bar,8,2018
17,Jordan Henderson,1990-06-17,28,2018-03-18,Cable Triceps Bar,11,2018
17,Jordan Henderson,1990-06-17,28,2018-03-19,Cable Triceps Bar,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-20,Cable Triceps Bar,14,2018
17,Jordan Henderson,1990-06-17,28,2018-03-21,Cable Triceps Bar,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-22,Cable Triceps Bar,7,2018
17,Jordan Henderson,1990-06-17,28,2018-03-23,Cable Triceps Bar,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-24,Cable Triceps Bar,1,2018
17,Jordan Henderson,1990-06-17,28,2018-03-25,Cable Triceps Bar,17,2018
17,Jordan Henderson,1990-06-17,28,2018-03-26,Cable Triceps Bar,5,2018
17,Jordan Henderson,1990-06-17,28,2018-03-27,Cable Triceps Bar,8,2018
17,Jordan Henderson,1990-06-17,28,2018-03-28,Cable Triceps Bar,17,2018
18,Jesse Lingard,1992-12-15,25,2018-03-01,Cable Triceps Bar,9,2018
18,Jesse Lingard,1992-12-15,25,2018-03-02,Cable Triceps Bar,11,2018
18,Jesse Lingard,1992-12-15,25,2018-03-03,Cable Triceps Bar,8,2018
18,Jesse Lingard,1992-12-15,25,2018-03-04,Cable Triceps Bar,12,2018
18,Jesse Lingard,1992-12-15,25,2018-03-05,Cable Triceps Bar,3,2018
18,Jesse Lingard,1992-12-15,25,2018-03-06,Cable Triceps Bar,12,2018
18,Jesse Lingard,1992-12-15,25,2018-03-07,Cable Triceps Bar,0,2018
18,Jesse Lingard,1992-12-15,25,2018-03-08,Cable Triceps Bar,5,2018
18,Jesse Lingard,1992-12-15,25,2018-03-09,Cable Triceps Bar,8,2018
18,Jesse Lingard,1992-12-15,25,2018-03-10,Cable Triceps Bar,13,2018
18,Jesse Lingard,1992-12-15,25,2018-03-11,Cable Triceps Bar,14,2018
18,Jesse Lingard,1992-12-15,25,2018-03-12,Cable Triceps Bar,18,2018
18,Jesse Lingard,1992-12-15,25,2018-03-13,Cable Triceps Bar,11,2018
18,Jesse Lingard,1992-12-15,25,2018-03-14,Cable Triceps Bar,16,2018
18,Jesse Lingard,1992-12-15,25,2018-03-15,Cable Triceps Bar,1,2018
18,Jesse Lingard,1992-12-15,25,2018-03-16,Cable Triceps Bar,5,2018
18,Jesse Lingard,1992-12-15,25,2018-03-17,Cable Triceps Bar,12,2018
18,Jesse Lingard,1992-12-15,25,2018-03-18,Cable Triceps Bar,6,2018
18,Jesse Lingard,1992-12-15,25,2018-03-19,Cable Triceps Bar,5,2018
18,Jesse Lingard,1992-12-15,25,2018-03-20,Cable Triceps Bar,7,2018
18,Jesse Lingard,1992-12-15,25,2018-03-21,Cable Triceps Bar,5,2018
18,Jesse Lingard,1992-12-15,25,2018-03-22,Cable Triceps Bar,15,2018
18,Jesse Lingard,1992-12-15,25,2018-03-23,Cable Triceps Bar,NA,2018
18,Jesse Lingard,1992-12-15,25,2018-03-24,Cable Triceps Bar,11,2018
18,Jesse Lingard,1992-12-15,25,2018-03-25,Cable Triceps Bar,3,2018
18,Jesse Lingard,1992-12-15,25,2018-03-26,Cable Triceps Bar,20,2018
18,Jesse Lingard,1992-12-15,25,2018-03-27,Cable Triceps Bar,12,2018
18,Jesse Lingard,1992-12-15,25,2018-03-28,Cable Triceps Bar,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-01,Cable Triceps Bar,7,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-02,Cable Triceps Bar,15,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-03,Cable Triceps Bar,16,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-04,Cable Triceps Bar,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-05,Cable Triceps Bar,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-06,Cable Triceps Bar,5,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-07,Cable Triceps Bar,1,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-08,Cable Triceps Bar,11,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-09,Cable Triceps Bar,12,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-10,Cable Triceps Bar,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-11,Cable Triceps Bar,6,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-12,Cable Triceps Bar,19,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-13,Cable Triceps Bar,1,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-14,Cable Triceps Bar,17,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-15,Cable Triceps Bar,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-16,Cable Triceps Bar,12,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-17,Cable Triceps Bar,11,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-18,Cable Triceps Bar,2,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-19,Cable Triceps Bar,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-20,Cable Triceps Bar,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-21,Cable Triceps Bar,16,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-22,Cable Triceps Bar,13,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-23,Cable Triceps Bar,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-24,Cable Triceps Bar,14,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-25,Cable Triceps Bar,11,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-26,Cable Triceps Bar,12,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-27,Cable Triceps Bar,2,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-28,Cable Triceps Bar,20,2018
20,Demarai Gray,1996-06-28,22,2018-03-01,Cable Triceps Bar,2,2018
20,Demarai Gray,1996-06-28,22,2018-03-02,Cable Triceps Bar,11,2018
20,Demarai Gray,1996-06-28,22,2018-03-03,Cable Triceps Bar,19,2018
20,Demarai Gray,1996-06-28,22,2018-03-04,Cable Triceps Bar,14,2018
20,Demarai Gray,1996-06-28,22,2018-03-05,Cable Triceps Bar,5,2018
20,Demarai Gray,1996-06-28,22,2018-03-06,Cable Triceps Bar,15,2018
20,Demarai Gray,1996-06-28,22,2018-03-07,Cable Triceps Bar,10,2018
20,Demarai Gray,1996-06-28,22,2018-03-08,Cable Triceps Bar,7,2018
20,Demarai Gray,1996-06-28,22,2018-03-09,Cable Triceps Bar,NA,2018
20,Demarai Gray,1996-06-28,22,2018-03-10,Cable Triceps Bar,2,2018
20,Demarai Gray,1996-06-28,22,2018-03-11,Cable Triceps Bar,5,2018
20,Demarai Gray,1996-06-28,22,2018-03-12,Cable Triceps Bar,18,2018
20,Demarai Gray,1996-06-28,22,2018-03-13,Cable Triceps Bar,NA,2018
20,Demarai Gray,1996-06-28,22,2018-03-14,Cable Triceps Bar,15,2018
20,Demarai Gray,1996-06-28,22,2018-03-15,Cable Triceps Bar,NA,2018
20,Demarai Gray,1996-06-28,22,2018-03-16,Cable Triceps Bar,15,2018
20,Demarai Gray,1996-06-28,22,2018-03-17,Cable Triceps Bar,6,2018
20,Demarai Gray,1996-06-28,22,2018-03-18,Cable Triceps Bar,16,2018
20,Demarai Gray,1996-06-28,22,2018-03-19,Cable Triceps Bar,9,2018
20,Demarai Gray,1996-06-28,22,2018-03-20,Cable Triceps Bar,NA,2018
20,Demarai Gray,1996-06-28,22,2018-03-21,Cable Triceps Bar,13,2018
20,Demarai Gray,1996-06-28,22,2018-03-22,Cable Triceps Bar,0,2018
20,Demarai Gray,1996-06-28,22,2018-03-23,Cable Triceps Bar,11,2018
20,Demarai Gray,1996-06-28,22,2018-03-24,Cable Triceps Bar,2,2018
20,Demarai Gray,1996-06-28,22,2018-03-25,Cable Triceps Bar,3,2018
20,Demarai Gray,1996-06-28,22,2018-03-26,Cable Triceps Bar,10,2018
20,Demarai Gray,1996-06-28,22,2018-03-27,Cable Triceps Bar,17,2018
20,Demarai Gray,1996-06-28,22,2018-03-28,Cable Triceps Bar,7,2018
21,Alex McCarthy,1989-12-03,28,2018-03-01,Cable Triceps Bar,6,2018
21,Alex McCarthy,1989-12-03,28,2018-03-02,Cable Triceps Bar,19,2018
21,Alex McCarthy,1989-12-03,28,2018-03-03,Cable Triceps Bar,NA,2018
21,Alex McCarthy,1989-12-03,28,2018-03-04,Cable Triceps Bar,4,2018
21,Alex McCarthy,1989-12-03,28,2018-03-05,Cable Triceps Bar,18,2018
21,Alex McCarthy,1989-12-03,28,2018-03-06,Cable Triceps Bar,10,2018
21,Alex McCarthy,1989-12-03,28,2018-03-07,Cable Triceps Bar,1,2018
21,Alex McCarthy,1989-12-03,28,2018-03-08,Cable Triceps Bar,11,2018
21,Alex McCarthy,1989-12-03,28,2018-03-09,Cable Triceps Bar,6,2018
21,Alex McCarthy,1989-12-03,28,2018-03-10,Cable Triceps Bar,14,2018
21,Alex McCarthy,1989-12-03,28,2018-03-11,Cable Triceps Bar,NA,2018
21,Alex McCarthy,1989-12-03,28,2018-03-12,Cable Triceps Bar,1,2018
21,Alex McCarthy,1989-12-03,28,2018-03-13,Cable Triceps Bar,NA,2018
21,Alex McCarthy,1989-12-03,28,2018-03-14,Cable Triceps Bar,4,2018
21,Alex McCarthy,1989-12-03,28,2018-03-15,Cable Triceps Bar,NA,2018
21,Alex McCarthy,1989-12-03,28,2018-03-16,Cable Triceps Bar,5,2018
21,Alex McCarthy,1989-12-03,28,2018-03-17,Cable Triceps Bar,15,2018
21,Alex McCarthy,1989-12-03,28,2018-03-18,Cable Triceps Bar,3,2018
21,Alex McCarthy,1989-12-03,28,2018-03-19,Cable Triceps Bar,16,2018
21,Alex McCarthy,1989-12-03,28,2018-03-20,Cable Triceps Bar,10,2018
21,Alex McCarthy,1989-12-03,28,2018-03-21,Cable Triceps Bar,14,2018
21,Alex McCarthy,1989-12-03,28,2018-03-22,Cable Triceps Bar,9,2018
21,Alex McCarthy,1989-12-03,28,2018-03-23,Cable Triceps Bar,7,2018
21,Alex McCarthy,1989-12-03,28,2018-03-24,Cable Triceps Bar,9,2018
21,Alex McCarthy,1989-12-03,28,2018-03-25,Cable Triceps Bar,0,2018
21,Alex McCarthy,1989-12-03,28,2018-03-26,Cable Triceps Bar,6,2018
21,Alex McCarthy,1989-12-03,28,2018-03-27,Cable Triceps Bar,14,2018
21,Alex McCarthy,1989-12-03,28,2018-03-28,Cable Triceps Bar,10,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-01,Cable Triceps Bar,11,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-02,Cable Triceps Bar,15,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-03,Cable Triceps Bar,0,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-04,Cable Triceps Bar,0,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-05,Cable Triceps Bar,12,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-06,Cable Triceps Bar,3,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-07,Cable Triceps Bar,17,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-08,Cable Triceps Bar,19,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-09,Cable Triceps Bar,7,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-10,Cable Triceps Bar,14,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-11,Cable Triceps Bar,NA,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-12,Cable Triceps Bar,14,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-13,Cable Triceps Bar,4,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-14,Cable Triceps Bar,6,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-15,Cable Triceps Bar,5,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-16,Cable Triceps Bar,NA,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-17,Cable Triceps Bar,9,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-18,Cable Triceps Bar,10,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-19,Cable Triceps Bar,0,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-20,Cable Triceps Bar,6,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-21,Cable Triceps Bar,5,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-22,Cable Triceps Bar,NA,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-23,Cable Triceps Bar,18,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-24,Cable Triceps Bar,1,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-25,Cable Triceps Bar,10,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-26,Cable Triceps Bar,11,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-27,Cable Triceps Bar,3,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-28,Cable Triceps Bar,16,2018
