No,Player,DOB,Age,Date,Exercise,Volume,Year
12,Kieran Trippier,1990-09-19,28,2018-03-15,Hanging Leg Raise,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-16,Hanging Leg Raise,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-17,Hanging Leg Raise,17,2018
12,Kieran Trippier,1990-09-19,28,2018-03-18,Hanging Leg Raise,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-19,Hanging Leg Raise,16,2018
12,Kieran Trippier,1990-09-19,28,2018-03-20,Hanging Leg Raise,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-21,Hanging Leg Raise,2,2018
12,Kieran Trippier,1990-09-19,28,2018-03-22,Hanging Leg Raise,0,2018
12,Kieran Trippier,1990-09-19,28,2018-03-23,Hanging Leg Raise,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-24,Hanging Leg Raise,NA,2018
12,Kieran Trippier,1990-09-19,28,2018-03-25,Hanging Leg Raise,3,2018
12,Kieran Trippier,1990-09-19,28,2018-03-26,Hanging Leg Raise,7,2018
12,Kieran Trippier,1990-09-19,28,2018-03-27,Hanging Leg Raise,5,2018
12,Kieran Trippier,1990-09-19,28,2018-03-28,Hanging Leg Raise,5,2018
13,Jack Butland,1993-03-10,25,2018-03-01,Hanging Leg Raise,10,2018
13,Jack Butland,1993-03-10,25,2018-03-02,Hanging Leg Raise,15,2018
13,Jack Butland,1993-03-10,25,2018-03-03,Hanging Leg Raise,7,2018
13,Jack Butland,1993-03-10,25,2018-03-04,Hanging Leg Raise,0,2018
13,Jack Butland,1993-03-10,25,2018-03-05,Hanging Leg Raise,5,2018
13,Jack Butland,1993-03-10,25,2018-03-06,Hanging Leg Raise,11,2018
13,Jack Butland,1993-03-10,25,2018-03-07,Hanging Leg Raise,15,2018
13,Jack Butland,1993-03-10,25,2018-03-08,Hanging Leg Raise,8,2018
13,Jack Butland,1993-03-10,25,2018-03-09,Hanging Leg Raise,10,2018
13,Jack Butland,1993-03-10,25,2018-03-10,Hanging Leg Raise,1,2018
13,Jack Butland,1993-03-10,25,2018-03-11,Hanging Leg Raise,20,2018
13,Jack Butland,1993-03-10,25,2018-03-12,Hanging Leg Raise,8,2018
13,Jack Butland,1993-03-10,25,2018-03-13,Hanging Leg Raise,10,2018
13,Jack Butland,1993-03-10,25,2018-03-14,Hanging Leg Raise,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-15,Hanging Leg Raise,17,2018
13,Jack Butland,1993-03-10,25,2018-03-16,Hanging Leg Raise,6,2018
13,Jack Butland,1993-03-10,25,2018-03-17,Hanging Leg Raise,8,2018
13,Jack Butland,1993-03-10,25,2018-03-18,Hanging Leg Raise,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-19,Hanging Leg Raise,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-20,Hanging Leg Raise,14,2018
13,Jack Butland,1993-03-10,25,2018-03-21,Hanging Leg Raise,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-22,Hanging Leg Raise,NA,2018
13,Jack Butland,1993-03-10,25,2018-03-23,Hanging Leg Raise,10,2018
13,Jack Butland,1993-03-10,25,2018-03-24,Hanging Leg Raise,4,2018
13,Jack Butland,1993-03-10,25,2018-03-25,Hanging Leg Raise,12,2018
13,Jack Butland,1993-03-10,25,2018-03-26,Hanging Leg Raise,5,2018
13,Jack Butland,1993-03-10,25,2018-03-27,Hanging Leg Raise,19,2018
13,Jack Butland,1993-03-10,25,2018-03-28,Hanging Leg Raise,6,2018
14,Ben Chilwell,1996-12-21,21,2018-03-01,Hanging Leg Raise,7,2018
14,Ben Chilwell,1996-12-21,21,2018-03-02,Hanging Leg Raise,3,2018
14,Ben Chilwell,1996-12-21,21,2018-03-03,Hanging Leg Raise,3,2018
14,Ben Chilwell,1996-12-21,21,2018-03-04,Hanging Leg Raise,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-05,Hanging Leg Raise,18,2018
14,Ben Chilwell,1996-12-21,21,2018-03-06,Hanging Leg Raise,8,2018
14,Ben Chilwell,1996-12-21,21,2018-03-07,Hanging Leg Raise,15,2018
14,Ben Chilwell,1996-12-21,21,2018-03-08,Hanging Leg Raise,12,2018
14,Ben Chilwell,1996-12-21,21,2018-03-09,Hanging Leg Raise,3,2018
14,Ben Chilwell,1996-12-21,21,2018-03-10,Hanging Leg Raise,8,2018
14,Ben Chilwell,1996-12-21,21,2018-03-11,Hanging Leg Raise,10,2018
14,Ben Chilwell,1996-12-21,21,2018-03-12,Hanging Leg Raise,6,2018
14,Ben Chilwell,1996-12-21,21,2018-03-13,Hanging Leg Raise,8,2018
14,Ben Chilwell,1996-12-21,21,2018-03-14,Hanging Leg Raise,12,2018
14,Ben Chilwell,1996-12-21,21,2018-03-15,Hanging Leg Raise,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-16,Hanging Leg Raise,10,2018
14,Ben Chilwell,1996-12-21,21,2018-03-17,Hanging Leg Raise,9,2018
14,Ben Chilwell,1996-12-21,21,2018-03-18,Hanging Leg Raise,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-19,Hanging Leg Raise,15,2018
14,Ben Chilwell,1996-12-21,21,2018-03-20,Hanging Leg Raise,4,2018
14,Ben Chilwell,1996-12-21,21,2018-03-21,Hanging Leg Raise,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-22,Hanging Leg Raise,10,2018
14,Ben Chilwell,1996-12-21,21,2018-03-23,Hanging Leg Raise,6,2018
14,Ben Chilwell,1996-12-21,21,2018-03-24,Hanging Leg Raise,20,2018
14,Ben Chilwell,1996-12-21,21,2018-03-25,Hanging Leg Raise,NA,2018
14,Ben Chilwell,1996-12-21,21,2018-03-26,Hanging Leg Raise,13,2018
14,Ben Chilwell,1996-12-21,21,2018-03-27,Hanging Leg Raise,7,2018
14,Ben Chilwell,1996-12-21,21,2018-03-28,Hanging Leg Raise,NA,2018
15,John Stones,1994-05-28,24,2018-03-01,Hanging Leg Raise,NA,2018
15,John Stones,1994-05-28,24,2018-03-02,Hanging Leg Raise,7,2018
15,John Stones,1994-05-28,24,2018-03-03,Hanging Leg Raise,8,2018
15,John Stones,1994-05-28,24,2018-03-04,Hanging Leg Raise,11,2018
15,John Stones,1994-05-28,24,2018-03-05,Hanging Leg Raise,NA,2018
15,John Stones,1994-05-28,24,2018-03-06,Hanging Leg Raise,5,2018
15,John Stones,1994-05-28,24,2018-03-07,Hanging Leg Raise,0,2018
15,John Stones,1994-05-28,24,2018-03-08,Hanging Leg Raise,18,2018
15,John Stones,1994-05-28,24,2018-03-09,Hanging Leg Raise,16,2018
15,John Stones,1994-05-28,24,2018-03-10,Hanging Leg Raise,7,2018
15,John Stones,1994-05-28,24,2018-03-11,Hanging Leg Raise,NA,2018
15,John Stones,1994-05-28,24,2018-03-12,Hanging Leg Raise,10,2018
15,John Stones,1994-05-28,24,2018-03-13,Hanging Leg Raise,8,2018
15,John Stones,1994-05-28,24,2018-03-14,Hanging Leg Raise,1,2018
15,John Stones,1994-05-28,24,2018-03-15,Hanging Leg Raise,13,2018
15,John Stones,1994-05-28,24,2018-03-16,Hanging Leg Raise,12,2018
15,John Stones,1994-05-28,24,2018-03-17,Hanging Leg Raise,12,2018
15,John Stones,1994-05-28,24,2018-03-18,Hanging Leg Raise,NA,2018
15,John Stones,1994-05-28,24,2018-03-19,Hanging Leg Raise,4,2018
15,John Stones,1994-05-28,24,2018-03-20,Hanging Leg Raise,NA,2018
15,John Stones,1994-05-28,24,2018-03-21,Hanging Leg Raise,19,2018
15,John Stones,1994-05-28,24,2018-03-22,Hanging Leg Raise,11,2018
15,John Stones,1994-05-28,24,2018-03-23,Hanging Leg Raise,9,2018
15,John Stones,1994-05-28,24,2018-03-24,Hanging Leg Raise,14,2018
15,John Stones,1994-05-28,24,2018-03-25,Hanging Leg Raise,20,2018
15,John Stones,1994-05-28,24,2018-03-26,Hanging Leg Raise,14,2018
15,John Stones,1994-05-28,24,2018-03-27,Hanging Leg Raise,6,2018
15,John Stones,1994-05-28,24,2018-03-28,Hanging Leg Raise,13,2018
16,Joe Gomez,1997-05-23,21,2018-03-01,Hanging Leg Raise,1,2018
16,Joe Gomez,1997-05-23,21,2018-03-02,Hanging Leg Raise,18,2018
16,Joe Gomez,1997-05-23,21,2018-03-03,Hanging Leg Raise,19,2018
16,Joe Gomez,1997-05-23,21,2018-03-04,Hanging Leg Raise,10,2018
16,Joe Gomez,1997-05-23,21,2018-03-05,Hanging Leg Raise,2,2018
16,Joe Gomez,1997-05-23,21,2018-03-06,Hanging Leg Raise,20,2018
16,Joe Gomez,1997-05-23,21,2018-03-07,Hanging Leg Raise,3,2018
16,Joe Gomez,1997-05-23,21,2018-03-08,Hanging Leg Raise,0,2018
16,Joe Gomez,1997-05-23,21,2018-03-09,Hanging Leg Raise,2,2018
16,Joe Gomez,1997-05-23,21,2018-03-10,Hanging Leg Raise,NA,2018
16,Joe Gomez,1997-05-23,21,2018-03-11,Hanging Leg Raise,9,2018
16,Joe Gomez,1997-05-23,21,2018-03-12,Hanging Leg Raise,14,2018
16,Joe Gomez,1997-05-23,21,2018-03-13,Hanging Leg Raise,17,2018
16,Joe Gomez,1997-05-23,21,2018-03-14,Hanging Leg Raise,13,2018
16,Joe Gomez,1997-05-23,21,2018-03-15,Hanging Leg Raise,1,2018
16,Joe Gomez,1997-05-23,21,2018-03-16,Hanging Leg Raise,7,2018
16,Joe Gomez,1997-05-23,21,2018-03-17,Hanging Leg Raise,13,2018
16,Joe Gomez,1997-05-23,21,2018-03-18,Hanging Leg Raise,14,2018
16,Joe Gomez,1997-05-23,21,2018-03-19,Hanging Leg Raise,11,2018
16,Joe Gomez,1997-05-23,21,2018-03-20,Hanging Leg Raise,7,2018
16,Joe Gomez,1997-05-23,21,2018-03-21,Hanging Leg Raise,NA,2018
16,Joe Gomez,1997-05-23,21,2018-03-22,Hanging Leg Raise,17,2018
16,Joe Gomez,1997-05-23,21,2018-03-23,Hanging Leg Raise,11,2018
16,Joe Gomez,1997-05-23,21,2018-03-24,Hanging Leg Raise,13,2018
16,Joe Gomez,1997-05-23,21,2018-03-25,Hanging Leg Raise,15,2018
16,Joe Gomez,1997-05-23,21,2018-03-26,Hanging Leg Raise,NA,2018
16,Joe Gomez,1997-05-23,21,2018-03-27,Hanging Leg Raise,6,2018
16,Joe Gomez,1997-05-23,21,2018-03-28,Hanging Leg Raise,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-01,Hanging Leg Raise,20,2018
17,Jordan Henderson,1990-06-17,28,2018-03-02,Hanging Leg Raise,0,2018
17,Jordan Henderson,1990-06-17,28,2018-03-03,Hanging Leg Raise,0,2018
17,Jordan Henderson,1990-06-17,28,2018-03-04,Hanging Leg Raise,8,2018
17,Jordan Henderson,1990-06-17,28,2018-03-05,Hanging Leg Raise,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-06,Hanging Leg Raise,8,2018
17,Jordan Henderson,1990-06-17,28,2018-03-07,Hanging Leg Raise,7,2018
17,Jordan Henderson,1990-06-17,28,2018-03-08,Hanging Leg Raise,8,2018
17,Jordan Henderson,1990-06-17,28,2018-03-09,Hanging Leg Raise,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-10,Hanging Leg Raise,4,2018
17,Jordan Henderson,1990-06-17,28,2018-03-11,Hanging Leg Raise,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-12,Hanging Leg Raise,20,2018
17,Jordan Henderson,1990-06-17,28,2018-03-13,Hanging Leg Raise,18,2018
17,Jordan Henderson,1990-06-17,28,2018-03-14,Hanging Leg Raise,4,2018
17,Jordan Henderson,1990-06-17,28,2018-03-15,Hanging Leg Raise,9,2018
17,Jordan Henderson,1990-06-17,28,2018-03-16,Hanging Leg Raise,3,2018
17,Jordan Henderson,1990-06-17,28,2018-03-17,Hanging Leg Raise,7,2018
17,Jordan Henderson,1990-06-17,28,2018-03-18,Hanging Leg Raise,1,2018
17,Jordan Henderson,1990-06-17,28,2018-03-19,Hanging Leg Raise,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-20,Hanging Leg Raise,18,2018
17,Jordan Henderson,1990-06-17,28,2018-03-21,Hanging Leg Raise,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-22,Hanging Leg Raise,12,2018
17,Jordan Henderson,1990-06-17,28,2018-03-23,Hanging Leg Raise,NA,2018
17,Jordan Henderson,1990-06-17,28,2018-03-24,Hanging Leg Raise,11,2018
17,Jordan Henderson,1990-06-17,28,2018-03-25,Hanging Leg Raise,9,2018
17,Jordan Henderson,1990-06-17,28,2018-03-26,Hanging Leg Raise,5,2018
17,Jordan Henderson,1990-06-17,28,2018-03-27,Hanging Leg Raise,19,2018
17,Jordan Henderson,1990-06-17,28,2018-03-28,Hanging Leg Raise,4,2018
18,Jesse Lingard,1992-12-15,25,2018-03-01,Hanging Leg Raise,2,2018
18,Jesse Lingard,1992-12-15,25,2018-03-02,Hanging Leg Raise,20,2018
18,Jesse Lingard,1992-12-15,25,2018-03-03,Hanging Leg Raise,18,2018
18,Jesse Lingard,1992-12-15,25,2018-03-04,Hanging Leg Raise,15,2018
18,Jesse Lingard,1992-12-15,25,2018-03-05,Hanging Leg Raise,6,2018
18,Jesse Lingard,1992-12-15,25,2018-03-06,Hanging Leg Raise,11,2018
18,Jesse Lingard,1992-12-15,25,2018-03-07,Hanging Leg Raise,17,2018
18,Jesse Lingard,1992-12-15,25,2018-03-08,Hanging Leg Raise,20,2018
18,Jesse Lingard,1992-12-15,25,2018-03-09,Hanging Leg Raise,16,2018
18,Jesse Lingard,1992-12-15,25,2018-03-10,Hanging Leg Raise,6,2018
18,Jesse Lingard,1992-12-15,25,2018-03-11,Hanging Leg Raise,13,2018
18,Jesse Lingard,1992-12-15,25,2018-03-12,Hanging Leg Raise,7,2018
18,Jesse Lingard,1992-12-15,25,2018-03-13,Hanging Leg Raise,3,2018
18,Jesse Lingard,1992-12-15,25,2018-03-14,Hanging Leg Raise,20,2018
18,Jesse Lingard,1992-12-15,25,2018-03-15,Hanging Leg Raise,15,2018
18,Jesse Lingard,1992-12-15,25,2018-03-16,Hanging Leg Raise,11,2018
18,Jesse Lingard,1992-12-15,25,2018-03-17,Hanging Leg Raise,11,2018
18,Jesse Lingard,1992-12-15,25,2018-03-18,Hanging Leg Raise,16,2018
18,Jesse Lingard,1992-12-15,25,2018-03-19,Hanging Leg Raise,17,2018
18,Jesse Lingard,1992-12-15,25,2018-03-20,Hanging Leg Raise,16,2018
18,Jesse Lingard,1992-12-15,25,2018-03-21,Hanging Leg Raise,4,2018
18,Jesse Lingard,1992-12-15,25,2018-03-22,Hanging Leg Raise,7,2018
18,Jesse Lingard,1992-12-15,25,2018-03-23,Hanging Leg Raise,NA,2018
18,Jesse Lingard,1992-12-15,25,2018-03-24,Hanging Leg Raise,16,2018
18,Jesse Lingard,1992-12-15,25,2018-03-25,Hanging Leg Raise,10,2018
18,Jesse Lingard,1992-12-15,25,2018-03-26,Hanging Leg Raise,16,2018
18,Jesse Lingard,1992-12-15,25,2018-03-27,Hanging Leg Raise,10,2018
18,Jesse Lingard,1992-12-15,25,2018-03-28,Hanging Leg Raise,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-01,Hanging Leg Raise,5,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-02,Hanging Leg Raise,10,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-03,Hanging Leg Raise,19,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-04,Hanging Leg Raise,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-05,Hanging Leg Raise,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-06,Hanging Leg Raise,16,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-07,Hanging Leg Raise,19,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-08,Hanging Leg Raise,13,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-09,Hanging Leg Raise,14,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-10,Hanging Leg Raise,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-11,Hanging Leg Raise,18,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-12,Hanging Leg Raise,20,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-13,Hanging Leg Raise,14,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-14,Hanging Leg Raise,5,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-15,Hanging Leg Raise,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-16,Hanging Leg Raise,13,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-17,Hanging Leg Raise,3,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-18,Hanging Leg Raise,11,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-19,Hanging Leg Raise,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-20,Hanging Leg Raise,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-21,Hanging Leg Raise,0,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-22,Hanging Leg Raise,3,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-23,Hanging Leg Raise,NA,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-24,Hanging Leg Raise,13,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-25,Hanging Leg Raise,0,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-26,Hanging Leg Raise,15,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-27,Hanging Leg Raise,19,2018
19,Harry Kane (Captain),1993-07-28,25,2018-03-28,Hanging Leg Raise,7,2018
20,Demarai Gray,1996-06-28,22,2018-03-01,Hanging Leg Raise,18,2018
20,Demarai Gray,1996-06-28,22,2018-03-02,Hanging Leg Raise,11,2018
20,Demarai Gray,1996-06-28,22,2018-03-03,Hanging Leg Raise,12,2018
20,Demarai Gray,1996-06-28,22,2018-03-04,Hanging Leg Raise,7,2018
20,Demarai Gray,1996-06-28,22,2018-03-05,Hanging Leg Raise,1,2018
20,Demarai Gray,1996-06-28,22,2018-03-06,Hanging Leg Raise,18,2018
20,Demarai Gray,1996-06-28,22,2018-03-07,Hanging Leg Raise,13,2018
20,Demarai Gray,1996-06-28,22,2018-03-08,Hanging Leg Raise,11,2018
20,Demarai Gray,1996-06-28,22,2018-03-09,Hanging Leg Raise,NA,2018
20,Demarai Gray,1996-06-28,22,2018-03-10,Hanging Leg Raise,17,2018
20,Demarai Gray,1996-06-28,22,2018-03-11,Hanging Leg Raise,17,2018
20,Demarai Gray,1996-06-28,22,2018-03-12,Hanging Leg Raise,1,2018
20,Demarai Gray,1996-06-28,22,2018-03-13,Hanging Leg Raise,NA,2018
20,Demarai Gray,1996-06-28,22,2018-03-14,Hanging Leg Raise,0,2018
20,Demarai Gray,1996-06-28,22,2018-03-15,Hanging Leg Raise,NA,2018
20,Demarai Gray,1996-06-28,22,2018-03-16,Hanging Leg Raise,7,2018
20,Demarai Gray,1996-06-28,22,2018-03-17,Hanging Leg Raise,18,2018
20,Demarai Gray,1996-06-28,22,2018-03-18,Hanging Leg Raise,7,2018
20,Demarai Gray,1996-06-28,22,2018-03-19,Hanging Leg Raise,1,2018
20,Demarai Gray,1996-06-28,22,2018-03-20,Hanging Leg Raise,NA,2018
20,Demarai Gray,1996-06-28,22,2018-03-21,Hanging Leg Raise,8,2018
20,Demarai Gray,1996-06-28,22,2018-03-22,Hanging Leg Raise,6,2018
20,Demarai Gray,1996-06-28,22,2018-03-23,Hanging Leg Raise,0,2018
20,Demarai Gray,1996-06-28,22,2018-03-24,Hanging Leg Raise,19,2018
20,Demarai Gray,1996-06-28,22,2018-03-25,Hanging Leg Raise,15,2018
20,Demarai Gray,1996-06-28,22,2018-03-26,Hanging Leg Raise,1,2018
20,Demarai Gray,1996-06-28,22,2018-03-27,Hanging Leg Raise,0,2018
20,Demarai Gray,1996-06-28,22,2018-03-28,Hanging Leg Raise,18,2018
21,Alex McCarthy,1989-12-03,28,2018-03-01,Hanging Leg Raise,19,2018
21,Alex McCarthy,1989-12-03,28,2018-03-02,Hanging Leg Raise,15,2018
21,Alex McCarthy,1989-12-03,28,2018-03-03,Hanging Leg Raise,NA,2018
21,Alex McCarthy,1989-12-03,28,2018-03-04,Hanging Leg Raise,6,2018
21,Alex McCarthy,1989-12-03,28,2018-03-05,Hanging Leg Raise,8,2018
21,Alex McCarthy,1989-12-03,28,2018-03-06,Hanging Leg Raise,16,2018
21,Alex McCarthy,1989-12-03,28,2018-03-07,Hanging Leg Raise,1,2018
21,Alex McCarthy,1989-12-03,28,2018-03-08,Hanging Leg Raise,0,2018
21,Alex McCarthy,1989-12-03,28,2018-03-09,Hanging Leg Raise,10,2018
21,Alex McCarthy,1989-12-03,28,2018-03-10,Hanging Leg Raise,6,2018
21,Alex McCarthy,1989-12-03,28,2018-03-11,Hanging Leg Raise,NA,2018
21,Alex McCarthy,1989-12-03,28,2018-03-12,Hanging Leg Raise,3,2018
21,Alex McCarthy,1989-12-03,28,2018-03-13,Hanging Leg Raise,NA,2018
21,Alex McCarthy,1989-12-03,28,2018-03-14,Hanging Leg Raise,7,2018
21,Alex McCarthy,1989-12-03,28,2018-03-15,Hanging Leg Raise,NA,2018
21,Alex McCarthy,1989-12-03,28,2018-03-16,Hanging Leg Raise,14,2018
21,Alex McCarthy,1989-12-03,28,2018-03-17,Hanging Leg Raise,5,2018
21,Alex McCarthy,1989-12-03,28,2018-03-18,Hanging Leg Raise,13,2018
21,Alex McCarthy,1989-12-03,28,2018-03-19,Hanging Leg Raise,11,2018
21,Alex McCarthy,1989-12-03,28,2018-03-20,Hanging Leg Raise,1,2018
21,Alex McCarthy,1989-12-03,28,2018-03-21,Hanging Leg Raise,7,2018
21,Alex McCarthy,1989-12-03,28,2018-03-22,Hanging Leg Raise,7,2018
21,Alex McCarthy,1989-12-03,28,2018-03-23,Hanging Leg Raise,17,2018
21,Alex McCarthy,1989-12-03,28,2018-03-24,Hanging Leg Raise,11,2018
21,Alex McCarthy,1989-12-03,28,2018-03-25,Hanging Leg Raise,5,2018
21,Alex McCarthy,1989-12-03,28,2018-03-26,Hanging Leg Raise,9,2018
21,Alex McCarthy,1989-12-03,28,2018-03-27,Hanging Leg Raise,4,2018
21,Alex McCarthy,1989-12-03,28,2018-03-28,Hanging Leg Raise,13,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-01,Hanging Leg Raise,3,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-02,Hanging Leg Raise,17,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-03,Hanging Leg Raise,5,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-04,Hanging Leg Raise,12,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-05,Hanging Leg Raise,4,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-06,Hanging Leg Raise,14,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-07,Hanging Leg Raise,15,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-08,Hanging Leg Raise,19,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-09,Hanging Leg Raise,17,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-10,Hanging Leg Raise,13,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-11,Hanging Leg Raise,NA,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-12,Hanging Leg Raise,14,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-13,Hanging Leg Raise,4,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-14,Hanging Leg Raise,7,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-15,Hanging Leg Raise,11,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-16,Hanging Leg Raise,NA,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-17,Hanging Leg Raise,11,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-18,Hanging Leg Raise,5,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-19,Hanging Leg Raise,4,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-20,Hanging Leg Raise,5,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-21,Hanging Leg Raise,9,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-22,Hanging Leg Raise,NA,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-23,Hanging Leg Raise,16,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-24,Hanging Leg Raise,15,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-25,Hanging Leg Raise,19,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-26,Hanging Leg Raise,10,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-27,Hanging Leg Raise,5,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-28,Hanging Leg Raise,10,2018
